Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.59138.482	Patient29	0	0	0	0	0	0	0	0	0	1857		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	544.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient30	0	0	0	0	0	0	0	0	0	1808		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	512.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient31	0	0	0	0	0	0	0	0	0	1858		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	537.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient5	0	0	0	0	0	0	0	0	0	1596		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	559.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient7	0	0	0	0	0	0	0	0	0	1726		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	605.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient8	0	0	0	0	0	0	0	0	0	1359		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	410.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient9	0	0	0	0	0	0	0	0	0	1722		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	592.0		0.0	797.0790902521202	1303.724815679256	-0.6113859924011898	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient1	0	0	0	3	6	1	0	10	0	1717		5824.111822947		20.0		6866.4169787765295		7679.858053412392	HARS1	0.0	643.0		0.015552099533437015	7679.858053412392	3983.4438377890306	-0.46586479087788635	-34.230948708490644	0.3363831283804889						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient10	0	0	0	2	2	2	0	6	0	1394		4304.16068866571		24.0		6866.4169787765295		7679.858053412392	HARS1	0.0	402.0		0.014925373134328358	7679.858053412392	3983.4438377890306	-0.847431896170608	-28.61400359368005	0.7649852210439126						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient11	0	0	0	3	3	2	0	8	0	1367		5852.231163130944		19.0		6866.4169787765295		7679.858053412392	HARS1	0.0	252.0		0.031746031746031744	7679.858053412392	3983.4438377890306	-0.45880573812629766	-34.320407950953786	0.32955692343383786						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
