Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene
PB.59138.479,Patient6,508,637,1714,1602,296382.73045507586,397627.9650436954,13.0,8.0,HARS1
PB.59138.479,Patient7,414,583,1705,1726,242815.24926686217,337775.20278099657,22.0,17.0,HARS1
PB.59138.479,Patient8,239,394,1179,1359,202714.16454622563,289919.05813097866,25.0,21.0,HARS1
PB.59138.479,Patient9,529,559,1493,1722,354320.16075016744,324622.53193960513,5.0,18.0,HARS1
PB.59138.482,Patient1,1,1,1902,1717,525.7623554153522,582.4111822947001,11.0,11.0,HARS1
PB.59138.482,Patient10,0,0,2180,1394,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient11,0,0,2226,1367,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient12,0,0,2004,1791,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient13,0,0,2495,2218,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient14,0,0,1161,1708,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient15,0,0,1376,2573,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient16,1,3,1395,1271,716.8458781362007,2360.3461841070025,9.0,6.0,HARS1
PB.59138.482,Patient17,0,0,975,1227,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient18,0,0,988,1387,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient19,0,0,1229,1548,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient2,0,0,1277,1085,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient20,3,4,1888,1738,1588.9830508474577,2301.4959723820484,4.0,7.0,HARS1
PB.59138.482,Patient21,3,4,1417,1328,2117.148906139732,3012.0481927710844,2.0,3.0,HARS1
PB.59138.482,Patient22,0,1,1221,2106,0.0,474.8338081671415,21.5,12.0,HARS1
PB.59138.482,Patient23,1,0,665,1159,1503.7593984962407,0.0,5.0,22.0,HARS1
PB.59138.482,Patient24,4,4,1059,1661,3777.148253068933,2408.187838651415,1.0,5.0,HARS1
PB.59138.482,Patient25,1,6,1372,1946,728.862973760933,3083.247687564234,8.0,2.0,HARS1
PB.59138.482,Patient26,0,0,1690,1469,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient27,0,1,917,1439,0.0,694.9270326615705,21.5,10.0,HARS1
PB.59138.482,Patient28,1,1,1473,1202,678.8866259334691,831.9467554076539,10.0,9.0,HARS1
PB.59138.482,Patient29,1,0,1044,1857,957.8544061302681,0.0,7.0,22.0,HARS1
PB.59138.482,Patient3,2,10,1987,2019,1006.5425264217413,4952.947003467063,6.0,1.0,HARS1
PB.59138.482,Patient30,0,0,1658,1808,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient31,0,0,966,1858,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient4,3,4,1554,1450,1930.5019305019305,2758.620689655172,3.0,4.0,HARS1
PB.59138.482,Patient5,0,0,1993,1596,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient6,0,2,1714,1602,0.0,1248.4394506866417,21.5,8.0,HARS1
PB.59138.482,Patient7,0,0,1705,1726,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient8,0,0,1179,1359,0.0,0.0,21.5,22.0,HARS1
PB.59138.482,Patient9,0,0,1493,1722,0.0,0.0,21.5,22.0,HARS1
PB.59138.483,Patient1,8,10,1902,1717,4206.098843322818,5824.111822947,18.0,20.0,HARS1
PB.59138.483,Patient10,8,6,2180,1394,3669.724770642202,4304.16068866571,21.0,24.0,HARS1
PB.59138.483,Patient11,11,8,2226,1367,4941.599281221923,5852.231163130944,15.0,19.0,HARS1
PB.59138.483,Patient12,5,6,2004,1791,2495.0099800399203,3350.0837520938026,26.0,27.0,HARS1
PB.59138.483,Patient13,3,10,2495,2218,1202.4048096192384,4508.566275924256,29.0,23.0,HARS1
PB.59138.483,Patient14,2,3,1161,1708,1722.652885443583,1756.440281030445,28.0,30.0,HARS1
PB.59138.483,Patient15,8,28,1376,2573,5813.953488372093,10882.238631947142,10.0,7.0,HARS1
PB.59138.483,Patient16,22,13,1395,1271,15770.609318996418,10228.166797797012,2.0,9.0,HARS1
PB.59138.483,Patient17,14,11,975,1227,14358.97435897436,8964.955175224124,3.0,13.0,HARS1
PB.59138.483,Patient18,12,17,988,1387,12145.748987854251,12256.669069935111,5.0,5.0,HARS1
PB.59138.483,Patient19,4,18,1229,1548,3254.6786004882015,11627.906976744185,22.0,6.0,HARS1
PB.59138.483,Patient2,1,1,1277,1085,783.0853563038371,921.6589861751152,31.0,31.0,HARS1
PB.59138.483,Patient20,17,25,1888,1738,9004.237288135593,14384.349827387801,7.0,3.0,HARS1
PB.59138.483,Patient21,7,17,1417,1328,4940.014114326042,12801.204819277107,16.0,4.0,HARS1
PB.59138.483,Patient22,7,7,1221,2106,5733.0057330057325,3323.8366571699903,12.0,28.0,HARS1
PB.59138.483,Patient23,13,11,665,1159,19548.87218045113,9490.940465918895,1.0,10.0,HARS1
PB.59138.483,Patient24,12,27,1059,1661,11331.444759206799,16255.26791089705,6.0,1.0,HARS1
PB.59138.483,Patient25,7,13,1372,1946,5102.04081632653,6680.369989722507,14.0,17.0,HARS1
PB.59138.483,Patient26,2,12,1690,1469,1183.4319526627219,8168.822328114363,30.0,15.0,HARS1
PB.59138.483,Patient27,6,21,917,1439,6543.075245365321,14593.467685892982,8.0,2.0,HARS1
PB.59138.483,Patient28,7,6,1473,1202,4752.2063815342835,4991.680532445924,17.0,22.0,HARS1
PB.59138.483,Patient29,14,16,1044,1857,13409.961685823755,8616.047388260635,4.0,14.0,HARS1
PB.59138.483,Patient3,6,12,1987,2019,3019.627579265224,5943.536404160475,23.0,18.0,HARS1
PB.59138.483,Patient30,10,17,1658,1808,6031.363088057901,9402.654867256639,9.0,11.0,HARS1
PB.59138.483,Patient31,2,17,966,1858,2070.393374741201,9149.62325080732,27.0,12.0,HARS1
PB.59138.483,Patient4,9,6,1554,1450,5791.505791505791,4137.931034482759,11.0,25.0,HARS1
PB.59138.483,Patient5,6,5,1993,1596,3010.536879076769,3132.832080200501,24.0,29.0,HARS1
PB.59138.483,Patient6,7,11,1714,1602,4084.014002333722,6866.4169787765295,20.0,16.0,HARS1
PB.59138.483,Patient7,7,7,1705,1726,4105.571847507332,4055.6199304750867,19.0,26.0,HARS1
PB.59138.483,Patient8,3,7,1179,1359,2544.5292620865143,5150.84621044886,25.0,21.0,HARS1
PB.59138.483,Patient9,8,18,1493,1722,5358.338914936369,10452.961672473868,13.0,8.0,HARS1
PB.59138.484,Patient1,1,4,1902,1717,525.7623554153522,2329.6447291788004,12.0,8.0,HARS1
PB.59138.484,Patient10,1,0,2180,1394,458.7155963302753,0.0,16.0,25.0,HARS1
PB.59138.484,Patient11,0,0,2226,1367,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient12,1,3,2004,1791,499.00199600798396,1675.0418760469013,15.0,12.0,HARS1
PB.59138.484,Patient13,0,0,2495,2218,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient14,0,0,1161,1708,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient15,2,2,1376,2573,1453.4883720930231,777.3027594247959,9.0,14.0,HARS1
PB.59138.484,Patient16,0,0,1395,1271,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient17,5,3,975,1227,5128.205128205128,2444.9877750611245,5.0,7.0,HARS1
PB.59138.484,Patient18,6,10,988,1387,6072.8744939271255,7209.805335255947,4.0,2.0,HARS1
PB.59138.484,Patient19,0,1,1229,1548,0.0,645.9948320413437,24.0,16.0,HARS1
PB.59138.484,Patient2,0,1,1277,1085,0.0,921.6589861751152,24.0,13.0,HARS1
PB.59138.484,Patient20,6,3,1888,1738,3177.9661016949153,1726.121979286536,6.0,11.0,HARS1
PB.59138.484,Patient21,3,10,1417,1328,2117.148906139732,7530.120481927711,7.0,1.0,HARS1
PB.59138.484,Patient22,0,0,1221,2106,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient23,7,3,665,1159,10526.315789473683,2588.4383088869713,1.0,6.0,HARS1
PB.59138.484,Patient24,7,5,1059,1661,6610.0094428706325,3010.2347983142686,3.0,4.0,HARS1
PB.59138.484,Patient25,0,7,1372,1946,0.0,3597.1223021582737,24.0,3.0,HARS1
PB.59138.484,Patient26,0,0,1690,1469,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient27,8,3,917,1439,8724.100327153763,2084.7810979847113,2.0,9.0,HARS1
PB.59138.484,Patient28,0,0,1473,1202,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient29,1,5,1044,1857,957.8544061302681,2692.5148088314486,11.0,5.0,HARS1
PB.59138.484,Patient3,1,0,1987,2019,503.27126321087064,0.0,13.0,25.0,HARS1
PB.59138.484,Patient30,0,0,1658,1808,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient31,0,1,966,1858,0.0,538.2131324004305,24.0,18.0,HARS1
PB.59138.484,Patient4,2,3,1554,1450,1287.001287001287,2068.9655172413795,10.0,10.0,HARS1
PB.59138.484,Patient5,1,0,1993,1596,501.75614651279477,0.0,14.0,25.0,HARS1
PB.59138.484,Patient6,0,0,1714,1602,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient7,0,0,1705,1726,0.0,0.0,24.0,25.0,HARS1
PB.59138.484,Patient8,2,1,1179,1359,1696.3528413910094,735.8351729212657,8.0,15.0,HARS1
PB.59138.484,Patient9,0,1,1493,1722,0.0,580.7200929152149,24.0,17.0,HARS1
PB.59138.485,Patient1,1,0,1902,1717,525.7623554153522,0.0,22.0,17.5,HARS1
PB.59138.485,Patient10,0,0,2180,1394,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient11,5,0,2226,1367,2246.1814914645106,0.0,9.0,17.5,HARS1
PB.59138.485,Patient12,2,0,2004,1791,998.0039920159679,0.0,16.0,17.5,HARS1
PB.59138.485,Patient13,0,0,2495,2218,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient14,0,0,1161,1708,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient15,5,0,1376,2573,3633.720930232558,0.0,5.0,17.5,HARS1
PB.59138.485,Patient16,11,0,1395,1271,7885.304659498209,0.0,1.0,17.5,HARS1
PB.59138.485,Patient17,5,0,975,1227,5128.205128205128,0.0,2.0,17.5,HARS1
PB.59138.485,Patient18,0,0,988,1387,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient19,1,1,1229,1548,813.6696501220504,645.9948320413437,18.0,1.0,HARS1
PB.59138.485,Patient2,1,0,1277,1085,783.0853563038371,0.0,19.0,17.5,HARS1
PB.59138.485,Patient20,6,0,1888,1738,3177.9661016949153,0.0,7.0,17.5,HARS1
PB.59138.485,Patient21,5,0,1417,1328,3528.5815102328866,0.0,6.0,17.5,HARS1
PB.59138.485,Patient22,5,0,1221,2106,4095.0040950040952,0.0,4.0,17.5,HARS1
PB.59138.485,Patient23,1,0,665,1159,1503.7593984962407,0.0,13.0,17.5,HARS1
PB.59138.485,Patient24,2,0,1059,1661,1888.5741265344666,0.0,11.0,17.5,HARS1
PB.59138.485,Patient25,3,1,1372,1946,2186.5889212827988,513.874614594039,10.0,3.0,HARS1
PB.59138.485,Patient26,3,0,1690,1469,1775.1479289940828,0.0,12.0,17.5,HARS1
PB.59138.485,Patient27,4,0,917,1439,4362.0501635768815,0.0,3.0,17.5,HARS1
PB.59138.485,Patient28,2,0,1473,1202,1357.7732518669382,0.0,14.0,17.5,HARS1
PB.59138.485,Patient29,1,0,1044,1857,957.8544061302681,0.0,17.0,17.5,HARS1
PB.59138.485,Patient3,2,0,1987,2019,1006.5425264217413,0.0,15.0,17.5,HARS1
PB.59138.485,Patient30,4,1,1658,1808,2412.5452352231605,553.0973451327434,8.0,2.0,HARS1
PB.59138.485,Patient31,0,0,966,1858,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient4,0,0,1554,1450,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient5,0,0,1993,1596,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient6,0,0,1714,1602,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient7,1,0,1705,1726,586.5102639296188,0.0,21.0,17.5,HARS1
PB.59138.485,Patient8,0,0,1179,1359,0.0,0.0,27.0,17.5,HARS1
PB.59138.485,Patient9,1,0,1493,1722,669.7923643670462,0.0,20.0,17.5,HARS1
PB.59138.487,Patient1,9,7,1902,1717,4731.86119873817,4076.8782760629006,8.0,17.0,HARS1
PB.59138.487,Patient10,7,4,2180,1394,3211.009174311927,2869.4404591104735,18.0,22.0,HARS1
PB.59138.487,Patient11,3,1,2226,1367,1347.7088948787064,731.528895391368,26.0,30.0,HARS1
PB.59138.487,Patient12,7,14,2004,1791,3493.013972055888,7816.8620882188725,13.0,3.0,HARS1
PB.59138.487,Patient13,8,10,2495,2218,3206.4128256513027,4508.566275924256,19.0,15.0,HARS1
PB.59138.487,Patient14,2,3,1161,1708,1722.652885443583,1756.440281030445,25.0,28.0,HARS1
PB.59138.487,Patient15,8,13,1376,2573,5813.953488372093,5052.467936261173,5.0,12.0,HARS1
PB.59138.487,Patient16,11,9,1395,1271,7885.304659498209,7081.038552321007,4.0,5.0,HARS1
PB.59138.487,Patient17,1,6,975,1227,1025.6410256410256,4889.975550122249,28.0,13.0,HARS1
PB.59138.487,Patient18,2,10,988,1387,2024.2914979757086,7209.805335255947,23.0,4.0,HARS1
PB.59138.487,Patient19,4,2,1229,1548,3254.6786004882015,1291.9896640826873,16.0,29.0,HARS1
PB.59138.487,Patient2,0,0,1277,1085,0.0,0.0,30.5,31.0,HARS1
PB.59138.487,Patient20,10,8,1888,1738,5296.610169491525,4602.991944764097,7.0,14.0,HARS1
PB.59138.487,Patient21,6,5,1417,1328,4234.297812279464,3765.0602409638554,10.0,19.0,HARS1
PB.59138.487,Patient22,4,5,1221,2106,3276.0032760032764,2374.1690408357076,15.0,25.0,HARS1
PB.59138.487,Patient23,7,8,665,1159,10526.315789473683,6902.502157031924,1.0,6.0,HARS1
PB.59138.487,Patient24,9,15,1059,1661,8498.5835694051,9030.704394942806,2.0,1.0,HARS1
PB.59138.487,Patient25,3,11,1372,1946,2186.5889212827988,5652.62076053443,22.0,10.0,HARS1
PB.59138.487,Patient26,1,10,1690,1469,591.7159763313609,6807.351940095303,29.0,7.0,HARS1
PB.59138.487,Patient27,4,4,917,1439,4362.0501635768815,2779.708130646282,9.0,23.0,HARS1
PB.59138.487,Patient28,0,3,1473,1202,0.0,2495.840266222962,30.5,24.0,HARS1
PB.59138.487,Patient29,4,15,1044,1857,3831.4176245210724,8077.544426494346,12.0,2.0,HARS1
PB.59138.487,Patient3,16,8,1987,2019,8052.34021137393,3962.3576027736503,3.0,18.0,HARS1
PB.59138.487,Patient30,3,6,1658,1808,1809.4089264173704,3318.5840707964603,24.0,21.0,HARS1
PB.59138.487,Patient31,1,11,966,1858,1035.1966873706006,5920.344456404736,27.0,9.0,HARS1
PB.59138.487,Patient4,5,3,1554,1450,3217.5032175032175,2068.9655172413795,17.0,27.0,HARS1
PB.59138.487,Patient5,5,6,1993,1596,2508.7807325639737,3759.398496240601,20.0,20.0,HARS1
PB.59138.487,Patient6,7,7,1714,1602,4084.014002333722,4369.5380774032465,11.0,16.0,HARS1
PB.59138.487,Patient7,4,9,1705,1726,2346.041055718475,5214.368482039397,21.0,11.0,HARS1
PB.59138.487,Patient8,4,3,1179,1359,3392.705682782019,2207.5055187637968,14.0,26.0,HARS1
PB.59138.487,Patient9,8,11,1493,1722,5358.338914936369,6387.921022067364,6.0,8.0,HARS1
PB.59138.488,Patient1,3,1,1902,1717,1577.2870662460568,582.4111822947001,14.0,8.0,HARS1
PB.59138.488,Patient10,3,0,2180,1394,1376.1467889908258,0.0,17.0,21.5,HARS1
PB.59138.488,Patient11,5,1,2226,1367,2246.1814914645106,731.528895391368,9.0,3.0,HARS1
PB.59138.488,Patient12,7,0,2004,1791,3493.013972055888,0.0,5.0,21.5,HARS1
PB.59138.488,Patient13,4,1,2495,2218,1603.2064128256513,450.8566275924256,13.0,11.0,HARS1
PB.59138.488,Patient14,3,0,1161,1708,2583.9793281653747,0.0,8.0,21.5,HARS1
PB.59138.488,Patient15,1,0,1376,2573,726.7441860465116,0.0,22.0,21.5,HARS1
PB.59138.488,Patient16,2,0,1395,1271,1433.6917562724013,0.0,16.0,21.5,HARS1
PB.59138.488,Patient17,1,0,975,1227,1025.6410256410256,0.0,20.0,21.5,HARS1
PB.59138.488,Patient18,0,1,988,1387,0.0,720.9805335255948,28.0,4.0,HARS1
PB.59138.488,Patient19,7,1,1229,1548,5695.6875508543535,645.9948320413437,2.0,6.0,HARS1
PB.59138.488,Patient2,0,0,1277,1085,0.0,0.0,28.0,21.5,HARS1
PB.59138.488,Patient20,6,0,1888,1738,3177.9661016949153,0.0,6.0,21.5,HARS1
PB.59138.488,Patient21,1,0,1417,1328,705.7163020465773,0.0,23.0,21.5,HARS1
PB.59138.488,Patient22,0,1,1221,2106,0.0,474.8338081671415,28.0,10.0,HARS1
PB.59138.488,Patient23,1,0,665,1159,1503.7593984962407,0.0,15.0,21.5,HARS1
PB.59138.488,Patient24,0,0,1059,1661,0.0,0.0,28.0,21.5,HARS1
PB.59138.488,Patient25,0,0,1372,1946,0.0,0.0,28.0,21.5,HARS1
PB.59138.488,Patient26,2,0,1690,1469,1183.4319526627219,0.0,19.0,21.5,HARS1
PB.59138.488,Patient27,2,0,917,1439,2181.0250817884407,0.0,10.0,21.5,HARS1
PB.59138.488,Patient28,2,0,1473,1202,1357.7732518669382,0.0,18.0,21.5,HARS1
PB.59138.488,Patient29,1,2,1044,1857,957.8544061302681,1077.0059235325793,21.0,2.0,HARS1
PB.59138.488,Patient3,6,0,1987,2019,3019.627579265224,0.0,7.0,21.5,HARS1
PB.59138.488,Patient30,0,0,1658,1808,0.0,0.0,28.0,21.5,HARS1
PB.59138.488,Patient31,0,0,966,1858,0.0,0.0,28.0,21.5,HARS1
PB.59138.488,Patient4,10,1,1554,1450,6435.006435006435,689.655172413793,1.0,5.0,HARS1
PB.59138.488,Patient5,4,1,1993,1596,2007.024586051179,626.5664160401002,11.0,7.0,HARS1
PB.59138.488,Patient6,9,0,1714,1602,5250.8751458576435,0.0,3.0,21.5,HARS1
PB.59138.488,Patient7,3,0,1705,1726,1759.5307917888563,0.0,12.0,21.5,HARS1
PB.59138.488,Patient8,5,3,1179,1359,4240.882103477523,2207.5055187637968,4.0,1.0,HARS1
PB.59138.488,Patient9,1,1,1493,1722,669.7923643670462,580.7200929152149,24.0,9.0,HARS1
PB.59138.501,Patient1,0,0,1902,1717,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient10,0,0,2180,1394,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient11,0,0,2226,1367,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient12,0,0,2004,1791,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient13,0,0,2495,2218,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient14,0,0,1161,1708,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient15,0,0,1376,2573,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient16,0,0,1395,1271,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient17,0,0,975,1227,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient18,0,0,988,1387,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient19,0,0,1229,1548,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient2,74,0,1277,1085,57948.316366483945,0.0,1.0,16.0,HARS1
PB.59138.501,Patient20,0,0,1888,1738,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient21,0,0,1417,1328,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient22,0,0,1221,2106,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient23,0,0,665,1159,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient24,0,0,1059,1661,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient25,0,0,1372,1946,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient26,0,0,1690,1469,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient27,0,0,917,1439,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient28,0,0,1473,1202,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient29,0,0,1044,1857,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient3,0,0,1987,2019,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient30,0,0,1658,1808,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient31,0,0,966,1858,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient4,0,0,1554,1450,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient5,0,0,1993,1596,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient6,0,0,1714,1602,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient7,0,0,1705,1726,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient8,0,0,1179,1359,0.0,0.0,16.5,16.0,HARS1
PB.59138.501,Patient9,0,0,1493,1722,0.0,0.0,16.5,16.0,HARS1
PB.59138.526,Patient1,1,0,1902,1717,525.7623554153522,0.0,18.0,23.5,HARS1
PB.59138.526,Patient10,10,20,2180,1394,4587.155963302753,14347.202295552368,4.0,2.0,HARS1
PB.59138.526,Patient11,18,21,2226,1367,8086.253369272237,15362.106803218727,2.0,1.0,HARS1
PB.59138.526,Patient12,23,21,2004,1791,11477.045908183632,11725.293132328308,1.0,3.0,HARS1
PB.59138.526,Patient13,20,12,2495,2218,8016.032064128256,5410.279531109108,3.0,4.0,HARS1
PB.59138.526,Patient14,0,1,1161,1708,0.0,585.4800936768149,25.0,13.0,HARS1
PB.59138.526,Patient15,1,0,1376,2573,726.7441860465116,0.0,16.0,23.5,HARS1
PB.59138.526,Patient16,0,0,1395,1271,0.0,0.0,25.0,23.5,HARS1
PB.59138.526,Patient17,0,0,975,1227,0.0,0.0,25.0,23.5,HARS1
PB.59138.526,Patient18,1,0,988,1387,1012.1457489878543,0.0,12.0,23.5,HARS1
PB.59138.526,Patient19,0,2,1229,1548,0.0,1291.9896640826873,25.0,9.0,HARS1
PB.59138.526,Patient2,0,0,1277,1085,0.0,0.0,25.0,23.5,HARS1
PB.59138.526,Patient20,0,3,1888,1738,0.0,1726.121979286536,25.0,6.0,HARS1
PB.59138.526,Patient21,1,0,1417,1328,705.7163020465773,0.0,17.0,23.5,HARS1
PB.59138.526,Patient22,0,0,1221,2106,0.0,0.0,25.0,23.5,HARS1
PB.59138.526,Patient23,1,0,665,1159,1503.7593984962407,0.0,8.0,23.5,HARS1
PB.59138.526,Patient24,1,2,1059,1661,944.2870632672333,1204.0939193257075,14.0,10.0,HARS1
PB.59138.526,Patient25,1,1,1372,1946,728.862973760933,513.874614594039,15.0,15.0,HARS1
PB.59138.526,Patient26,0,2,1690,1469,0.0,1361.4703880190605,25.0,8.0,HARS1
PB.59138.526,Patient27,0,0,917,1439,0.0,0.0,25.0,23.5,HARS1
PB.59138.526,Patient28,0,1,1473,1202,0.0,831.9467554076539,25.0,12.0,HARS1
PB.59138.526,Patient29,4,1,1044,1857,3831.4176245210724,538.5029617662897,5.0,14.0,HARS1
PB.59138.526,Patient3,2,0,1987,2019,1006.5425264217413,0.0,13.0,23.5,HARS1
PB.59138.526,Patient30,2,0,1658,1808,1206.2726176115802,0.0,10.0,23.5,HARS1
PB.59138.526,Patient31,2,0,966,1858,2070.393374741201,0.0,7.0,23.5,HARS1
PB.59138.526,Patient4,2,0,1554,1450,1287.001287001287,0.0,9.0,23.5,HARS1
PB.59138.526,Patient5,0,0,1993,1596,0.0,0.0,25.0,23.5,HARS1
PB.59138.526,Patient6,0,0,1714,1602,0.0,0.0,25.0,23.5,HARS1
PB.59138.526,Patient7,2,6,1705,1726,1173.0205278592375,3476.2456546929316,11.0,5.0,HARS1
PB.59138.526,Patient8,4,2,1179,1359,3392.705682782019,1471.6703458425313,6.0,7.0,HARS1
PB.59138.526,Patient9,0,2,1493,1722,0.0,1161.4401858304298,25.0,11.0,HARS1
PB.70308.12,Patient1,184,182,1902,1717,96740.27339642482,105998.83517763541,2.0,3.0,VTA1
PB.70308.12,Patient10,96,94,2180,1394,44036.69724770643,67431.85078909612,19.0,12.0,VTA1
PB.70308.12,Patient11,48,29,2226,1367,21563.3423180593,21214.33796634967,28.0,31.0,VTA1
PB.70308.12,Patient12,87,100,2004,1791,43413.17365269461,55834.72920156337,21.0,18.0,VTA1
PB.70308.12,Patient13,109,118,2495,2218,43687.374749499,53201.08205590622,20.0,19.0,VTA1
PB.70308.12,Patient14,115,201,1161,1708,99052.54091300603,117681.49882903982,1.0,1.0,VTA1
PB.70308.12,Patient15,76,132,1376,2573,55232.558139534885,51301.982122036534,12.0,21.0,VTA1
PB.70308.12,Patient16,31,35,1395,1271,22222.222222222223,27537.37214791503,27.0,30.0,VTA1
PB.70308.12,Patient17,60,65,975,1227,61538.46153846154,52974.73512632437,10.0,20.0,VTA1
PB.70308.12,Patient18,73,127,988,1387,73886.63967611337,91564.52775775053,6.0,9.0,VTA1
PB.70308.12,Patient19,51,87,1229,1548,41497.15215622457,56201.5503875969,23.0,17.0,VTA1
PB.70308.12,Patient2,66,104,1277,1085,51683.63351605325,95852.534562212,13.0,6.0,VTA1
PB.70308.12,Patient20,148,86,1888,1738,78389.83050847458,49482.16340621404,5.0,23.0,VTA1
PB.70308.12,Patient21,68,111,1417,1328,47988.70853916726,83584.3373493976,16.0,10.0,VTA1
PB.70308.12,Patient22,63,222,1221,2106,51597.05159705159,105413.10541310541,14.0,4.0,VTA1
PB.70308.12,Patient23,28,49,665,1159,42105.26315789473,42277.82571182054,22.0,27.0,VTA1
PB.70308.12,Patient24,48,83,1059,1661,45325.779036827196,49969.89765201686,17.0,22.0,VTA1
PB.70308.12,Patient25,95,89,1372,1946,69241.98250728863,45734.84069886948,7.0,25.0,VTA1
PB.70308.12,Patient26,30,136,1690,1469,17751.479289940828,92579.98638529611,29.0,8.0,VTA1
PB.70308.12,Patient27,82,86,917,1439,89422.02835332607,59763.724808895066,4.0,16.0,VTA1
PB.70308.12,Patient28,25,35,1473,1202,16972.16564833673,29118.136439267884,30.0,29.0,VTA1
PB.70308.12,Patient29,99,209,1044,1857,94827.58620689655,112547.11900915456,3.0,2.0,VTA1
PB.70308.12,Patient3,99,88,1987,2019,49823.8550578762,43585.93363051015,15.0,26.0,VTA1
PB.70308.12,Patient30,64,172,1658,1808,38600.72376357057,95132.74336283185,24.0,7.0,VTA1
PB.70308.12,Patient31,16,73,966,1858,16563.14699792961,39289.55866523144,31.0,28.0,VTA1
PB.70308.12,Patient4,57,97,1554,1450,36679.53667953668,66896.55172413793,25.0,13.0,VTA1
PB.70308.12,Patient5,115,113,1993,1596,57701.9568489714,70802.00501253133,11.0,11.0,VTA1
PB.70308.12,Patient6,114,157,1714,1602,66511.08518086348,98002.49687890138,8.0,5.0,VTA1
PB.70308.12,Patient7,76,82,1705,1726,44574.78005865103,47508.690614136736,18.0,24.0,VTA1
PB.70308.12,Patient8,42,82,1179,1359,35623.40966921119,60338.48417954378,26.0,15.0,VTA1
PB.70308.12,Patient9,96,104,1493,1722,64300.06697923643,60394.88966318235,9.0,14.0,VTA1
