Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.31	Patient26	15	12	1690	1469	8875.739644970414	8168.822328114363	3.0	3.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	668.0	201.0	0.02245508982035928	0.05970149253731343	2625.086178446902	2971.02755035516	1.8659322593641905	-5.069587814815475	0.3912368790407856						
PB.161551.31	Patient3	12	7	1987	2019	6039.255158530448	3467.0629024269438	7.0	8.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	371.0	172.0	0.03234501347708895	0.040697674418604654	2625.086178446902	2971.02755035516	0.28339579815723714	-18.43917071494299	0.1734190279028776						
PB.161551.31	Patient4	4	5	1554	1450	2574.002574002574	3448.2758620689656	18.0	9.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	197.0	100.0	0.02030456852791878	0.05	2625.086178446902	2971.02755035516	0.27707238309643356	-18.523925251816525	0.1720382031431309						
PB.161551.31	Patient5	25	12	1596	1993	15664.160401002506	6021.073758153538	1.0	5.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	354.0	682.0	0.07062146892655367	0.017595307917888565	2625.086178446902	2971.02755035516	1.1430346983152935	-9.828793278809291	0.31369968771366974						
PB.161551.31	Patient8	14	4	1359	1179	10301.69242089772	3392.705682782019	2.0	10.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	217.0	262.0	0.06451612903225806	0.015267175572519083	2625.086178446902	2971.02755035516	0.25836835617473647	-18.777349717911402	0.1679094002445729						
PB.161551.35	Patient10	0	1	1394	2180	0.0	458.7155963302753	18.5	3.0	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	248.0	345.0	0.0	0.002898550724637681	111.6836721251508	382.3950112081929	0.9075221015793661	-1.8566163861943106	2.9057729537342905						
PB.161551.35	Patient28	60	2	1473	1202	40733.19755600815	1663.8935108153078	1.0	1.0	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	299.0	165.0	0.20066889632107024	0.012121212121212121	111.6836721251508	382.3950112081929	4.059179103267811	0.3125674986276103	3.6184289733202353						
PB.161551.35	Patient9	0	2	1722	1493	0.0	1339.5847287340923	18.5	2.0	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	3.0	7.0	0.0	0.2857142857142857	111.6836721251508	382.3950112081929	3.2110802197166146	-0.3125674986276103	3.4130493271016533	1.0	1.0	1.0	1.0	1.0	
PB.161551.38	Patient10	15	139	1394	2180	10760.401721664277	63761.46788990826	18.0	6.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	248.0	345.0	0.06048387096774194	0.4028985507246377	27881.244818305102	58330.05830470048	0.6151240734952562	-22.043890376122498	0.9688067752135795						
PB.161551.38	Patient11	12	586	1367	2226	8778.346744696415	263252.4707996406	23.0	1.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	299.0	1145.0	0.04013377926421405	0.5117903930131005	27881.244818305102	58330.05830470048	4.03516185003313	8.432926021200098	1.4892780488988646						
PB.161551.38	Patient12	1	120	1791	2004	558.3472920156337	59880.239520958086	29.0	7.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	223.0	348.0	0.004484304932735426	0.3448275862068966	27881.244818305102	58330.05830470048	0.5485849943008607	-23.020219874072346	0.9521333979582336						
PB.161551.38	Patient13	10	241	2218	2495	4508.566275924256	96593.18637274549	28.0	3.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	387.0	696.0	0.025839793281653745	0.34626436781609193	27881.244818305102	58330.05830470048	1.1779851341054342	-15.586682960978901	1.0790804640397227						
PB.161551.38	Patient5	14	305	1596	1993	8771.929824561403	153035.6246864024	24.0	2.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	354.0	682.0	0.03954802259887006	0.4472140762463343	27881.244818305102	58330.05830470048	2.1456241174031514	-8.432926021200098	1.2012495560321763						
PB.161551.38	Patient7	17	147	1726	1705	9849.362688296638	86217.00879765395	20.0	5.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	262.0	375.0	0.0648854961832061	0.392	27881.244818305102	58330.05830470048	1.0000978170571777	-17.353354356178087	1.0489099337830436						
PB.161551.38	Patient8	8	110	1359	1179	5886.681383370125	93299.40627650551	27.0	4.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	217.0	262.0	0.03686635944700461	0.4198473282442748	27881.244818305102	58330.05830470048	1.1215171621546065	-16.126047125693876	1.0698694116079452						
PB.161551.51	Patient11	5	3	1367	2226	3657.6444769568398	1347.7088948787064	4.0	9.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	299.0	1145.0	0.016722408026755852	0.0026200873362445414	889.2655802983257	1347.6890146738165	0.34016995730379124	-2.0138515038531764	1.9658162838958226						
PB.161551.51	Patient12	5	4	1791	2004	2791.736460078169	1996.0079840319358	5.0	5.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	223.0	348.0	0.02242152466367713	0.011494252873563218	889.2655802983257	1347.6890146738165	0.8212149774044695	-1.4475903939793044	1.9773128456109852						
PB.161551.51	Patient13	1	3	2218	2495	450.8566275924256	1202.4048096192384	15.0	10.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	387.0	696.0	0.002583979328165375	0.004310344827586207	889.2655802983257	1347.6890146738165	0.23235273561735037	-2.178308466786457	1.9624773831822069						
PB.161551.51	Patient15	0	10	1376	2573	0.0	3886.51379712398	23.5	2.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	324.0	294.0	0.0	0.034013605442176874	889.2655802983257	1347.6890146738165	2.2239909832247786	-0.48658269916088887	1.9968237816077852						
PB.161551.51	Patient16	0	2	1395	1271	0.0	1573.5641227380015	23.5	7.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	93.0	54.0	0.0	0.037037037037037035	889.2655802983257	1347.6890146738165	0.5077570084707544	-1.790477983507782	1.970351342753663						
PB.161551.51	Patient18	2	2	988	1387	2024.2914979757086	1441.9610670511895	8.0	8.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	157.0	82.0	0.012738853503184714	0.024390243902439025	889.2655802983257	1347.6890146738165	0.41010610069165965	-1.9163981200800166	1.9677948390559132	1.0	1.0	1.0	1.0	1.0	
PB.161551.51	Patient20	0	3	1888	1738	0.0	1726.121979286536	23.5	6.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	54.0	81.0	0.0	0.037037037037037035	889.2655802983257	1347.6890146738165	0.620956607849739	-1.657060516777625	1.9730600615997895						
PB.161551.51	Patient25	0	7	1372	1946	0.0	3597.1223021582737	23.5	3.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	341.0	346.0	0.0	0.02023121387283237	889.2655802983257	1347.6890146738165	2.009259326429499	-0.5981862692415152	1.9945579411523986						
PB.161551.51	Patient26	17	8	1690	1469	10059.171597633136	5445.881552076242	1.0	1.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	668.0	201.0	0.025449101796407185	0.03980099502487562	889.2655802983257	1347.6890146738165	3.381058925438197	0.4865826991608889	2.0165815503575395						
PB.161551.51	Patient4	0	3	1554	1450	0.0	2068.9655172413795	23.5	4.0	0.0	0.0	1473.3934869156656	889.2655802983257	SRSF6	197.0	100.0	0.0	0.03	889.2655802983257	1347.6890146738165	0.8753502656015776	-1.3958237600396435	1.9783638418589988						
PB.161551.53	Patient10	29	20	1394	2180	20803.44332855093	9174.311926605506	2.0	2.0	0.0	0.0	2860.4608273231834	1015.3048038106307	SRSF6	248.0	345.0	0.11693548387096774	0.057971014492753624	1015.3048038106307	3431.1727505794142	2.377906248356945	-0.854825656581758	3.0613129415178055	1.0	1.0	1.0	1.0	1.0	
PB.161551.53	Patient30	99	30	1658	1808	59710.49457177322	16592.920353982303	1.0	1.0	0.0	0.0	2860.4608273231834	1015.3048038106307	SRSF6	496.0	127.0	0.19959677419354838	0.23622047244094488	1015.3048038106307	3431.1727505794142	4.540026598060711	0.8548256565817581	3.458909416186185	1.0	1.0	1.0	1.0	1.0	
PB.161551.53	Patient5	9	10	1596	1993	5639.097744360902	5017.5614651279475	3.0	3.0	0.0	0.0	2860.4608273231834	1015.3048038106307	SRSF6	354.0	682.0	0.025423728813559324	0.01466275659824047	1015.3048038106307	3431.1727505794142	1.166439859561564	-1.7253089764730989	2.858873358322327	1.0	1.0	1.0	1.0	1.0	
PB.161551.569	Patient15	2	3	1376	2573	1453.4883720930231	1165.954139137194	6.0	5.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	324.0	294.0	0.006172839506172839	0.01020408163265306	368.18156622775007	672.3515069586703	1.1865409159534812	-1.2882154966850987	2.1267321664688543	1.0	1.0	1.0	1.0	1.0	
PB.161551.569	Patient16	2	1	1395	1271	1433.6917562724013	786.7820613690008	7.0	6.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	93.0	54.0	0.021505376344086023	0.018518518518518517	368.18156622775007	672.3515069586703	0.622591740791595	-1.855094890720742	2.0084029877294247						
PB.161551.569	Patient19	1	1	1229	1548	813.6696501220504	645.9948320413437	9.0	7.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	74.0	31.0	0.013513513513513514	0.03225806451612903	368.18156622775007	672.3515069586703	0.41319646485252975	-2.139137267812095	1.9491125962245575						
PB.161551.569	Patient22	4	6	1221	2106	3276.0032760032764	2849.002849002849	3.0	1.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	58.0	43.0	0.06896551724137931	0.13953488372093023	368.18156622775007	672.3515069586703	3.6897683088372943	0.8180819240670323	2.566396134855942						
PB.161551.569	Patient25	4	1	1372	1946	2915.451895043732	513.874614594039	4.0	9.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	341.0	346.0	0.011730205278592375	0.002890173410404624	368.18156622775007	672.3515069586703	0.21669178526173033	-2.4686703151801157	1.880326580587327						
PB.161551.569	Patient26	9	2	1690	1469	5325.443786982249	1361.4703880190605	2.0	4.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	668.0	201.0	0.01347305389221557	0.009950248756218905	368.18156622775007	672.3515069586703	1.4773356072099475	-1.0647384868230931	2.1733802742010115						
PB.161551.569	Patient27	12	2	917	1439	13086.150490730643	1389.854065323141	1.0	3.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	92.0	45.0	0.13043478260869565	0.044444444444444446	368.18156622775007	672.3515069586703	1.5195511403207036	-1.0349923077115648	2.179589427297661	1.0	1.0	1.0	1.0	1.0	
PB.161551.569	Patient29	3	3	1044	1857	2873.5632183908046	1615.5088852988692	5.0	2.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	61.0	35.0	0.04918032786885246	0.08571428571428572	368.18156622775007	672.3515069586703	1.8551714485080988	-0.8180819240670324	2.224866831674611						
PB.161551.569	Patient5	1	1	1596	1993	626.5664160401002	501.75614651279477	11.0	10.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	354.0	682.0	0.002824858757062147	0.001466275659824047	368.18156622775007	672.3515069586703	0.19866777853932227	-2.503032641853858	1.873153862831733						
PB.161551.569	Patient6	0	1	1602	1714	0.0	583.4305717619603	21.5	8.0	0.0	0.0	1084.2824272136497	368.18156622775007	SRSF6	77.0	89.0	0.0	0.011235955056179775	368.18156622775007	672.3515069586703	0.3201435607809855	-2.2858598083707236	1.918486050420401						
PB.161551.572	Patient1	1	3	1902	1717	525.7623554153522	1747.2335468841002	15.0	3.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	191.0	95.0	0.005235602094240838	0.031578947368421054	802.0300453852691	901.0915553592606	1.0489539002748542	-10.406400889469506	0.21503474031452216						
PB.161551.572	Patient10	0	2	1394	2180	0.0	917.4311926605506	23.5	15.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	248.0	345.0	0.0	0.005797101449275362	802.0300453852691	901.0915553592606	0.12806817086336095	-19.381108327806817	0.038457710661182636						
PB.161551.572	Patient11	1	3	1367	2226	731.528895391368	1347.7088948787064	11.0	6.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	299.0	1145.0	0.0033444816053511705	0.0026200873362445414	802.0300453852691	901.0915553592606	0.6055753671732923	-14.023896282563953	0.14386065517736948						
PB.161551.572	Patient14	1	2	1161	1708	861.3264427217915	1170.9601873536299	9.0	9.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	121.0	44.0	0.008264462809917356	0.045454545454545456	802.0300453852691	901.0915553592606	0.40942581225419455	-15.982400147183247	0.10532716566195745						
PB.161551.572	Patient15	1	3	1376	2573	726.7441860465116	1165.954139137194	12.0	10.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	324.0	294.0	0.0030864197530864196	0.01020408163265306	802.0300453852691	901.0915553592606	0.40387027443269097	-16.042083347130525	0.10415290095870054						
PB.161551.572	Patient17	0	2	975	1227	0.0	1629.9918500407498	23.5	4.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	56.0	25.0	0.0	0.08	802.0300453852691	901.0915553592606	0.9188431516544138	-11.374255239988058	0.1959922425477883						
PB.161551.572	Patient19	7	2	1229	1548	5695.6875508543535	1291.9896640826873	2.0	8.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	74.0	31.0	0.0945945945945946	0.06451612903225806	802.0300453852691	901.0915553592606	0.5437401069662381	-14.612139585164396	0.13228699043115685						
PB.161551.572	Patient2	1	4	1277	1085	783.0853563038371	3686.6359447004606	10.0	1.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	88.0	62.0	0.011363636363636364	0.06451612903225806	802.0300453852691	901.0915553592606	3.201235082227703	3.456836586006108	0.4877934136882648						
PB.161551.572	Patient20	1	5	1888	1738	529.6610169491526	2876.8699654775605	14.0	2.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	54.0	81.0	0.018518518518518517	0.06172839506172839	802.0300453852691	901.0915553592606	2.3025850234109266	-3.456836586006108	0.35176715532879804						
PB.161551.572	Patient25	2	2	1372	1946	1457.725947521866	1027.749229188078	5.0	13.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	341.0	346.0	0.005865102639296188	0.005780346820809248	802.0300453852691	901.0915553592606	0.25049528259402665	-17.79958220934807	0.06957417726862875						
PB.161551.572	Patient27	10	2	917	1439	10905.125408942204	1389.854065323141	1.0	5.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	92.0	45.0	0.10869565217391304	0.044444444444444446	802.0300453852691	901.0915553592606	0.6523466083349426	-13.594882232265254	0.15230149040255953						
PB.161551.572	Patient28	3	1	1473	1202	2036.6598778004072	831.9467554076539	4.0	16.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	299.0	165.0	0.010033444816053512	0.006060606060606061	802.0300453852691	901.0915553592606	0.03320052201627519	-20.902228349873905	-0.006434257754768782						
PB.161551.572	Patient29	1	2	1044	1857	957.8544061302681	1077.0059235325793	8.0	11.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	61.0	35.0	0.01639344262295082	0.05714285714285714	802.0300453852691	901.0915553592606	0.3051586451031369	-17.147501918742307	0.08240383234114929						
PB.161551.572	Patient31	2	2	966	1858	2070.393374741201	1076.426264800861	3.0	12.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	153.0	125.0	0.013071895424836602	0.016	802.0300453852691	901.0915553592606	0.3045153600470615	-17.155001011944606	0.08225628796581969						
PB.161551.572	Patient5	0	2	1596	1993	0.0	1003.5122930255895	23.5	14.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	354.0	682.0	0.0	0.002932551319648094	802.0300453852691	901.0915553592606	0.22359797563521777	-18.131993503175508	0.06303399762594318						
PB.161551.572	Patient9	2	2	1722	1493	1161.4401858304298	1339.5847287340923	7.0	7.0	0.0	831.9467554076539	982.1561990253622	802.0300453852691	SRSF6	3.0	7.0	0.6666666666666666	0.2857142857142857	802.0300453852691	901.0915553592606	0.596559450759144	-14.108135169167284	0.14220325826722838						
PB.161551.582	Patient11	2	4	1367	2226	1463.057790782736	1796.9451931716083	11.0	6.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	299.0	1145.0	0.006688963210702341	0.0034934497816593887	696.1926290120907	1085.6390045692679	1.0139213491101917	-1.129981707222517	2.044802524717965						
PB.161551.582	Patient15	4	3	1376	2573	2906.9767441860463	1165.954139137194	6.0	9.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	324.0	294.0	0.012345679012345678	0.01020408163265306	696.1926290120907	1085.6390045692679	0.4327050779752366	-1.7535828862381737	1.9268663851485517						
PB.161551.582	Patient16	9	5	1395	1271	6451.612903225807	3933.910306845004	2.0	1.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	93.0	54.0	0.0967741935483871	0.09259259259259259	696.1926290120907	1085.6390045692679	2.9823151749392904	0.3851070024434856	2.331337764765556	1.0	1.0	1.0	1.0	1.0	
PB.161551.582	Patient17	3	1	975	1227	3076.923076923077	814.9959250203749	5.0	10.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	56.0	25.0	0.05357142857142857	0.04	696.1926290120907	1085.6390045692679	0.10943167619094518	-2.269696898327727	1.8292583365884076	1.0	1.0	1.0	1.0	1.0	
PB.161551.582	Patient19	1	3	1229	1548	813.6696501220504	1937.984496124031	13.0	5.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	74.0	31.0	0.013513513513513514	0.0967741935483871	696.1926290120907	1085.6390045692679	1.1438349781883774	-1.0210294831371374	2.065407688945547						
PB.161551.582	Patient21	4	4	1417	1328	2822.8652081863092	3012.0481927710844	7.0	2.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	334.0	122.0	0.011976047904191617	0.03278688524590164	696.1926290120907	1085.6390045692679	2.133172771070269	-0.3851070024434857	2.185674046614719						
PB.161551.582	Patient26	6	3	1690	1469	3550.2958579881656	2042.2055820285907	4.0	4.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	668.0	201.0	0.008982035928143712	0.014925373134328358	696.1926290120907	1085.6390045692679	1.2398347400483614	-0.9454963794248943	2.079692592440405						
PB.161551.582	Patient27	14	4	917	1439	15267.175572519083	2779.708130646282	1.0	3.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	92.0	45.0	0.15217391304347827	0.08888888888888889	696.1926290120907	1085.6390045692679	1.9191605062686887	-0.5008784268917161	2.163779227728346						
PB.161551.582	Patient30	3	3	1658	1808	1809.4089264173704	1659.2920353982302	9.0	7.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	496.0	127.0	0.006048387096774193	0.023622047244094488	696.1926290120907	1085.6390045692679	0.8871267542273441	-1.2448937257339745	2.023070237625817						
PB.161551.582	Patient6	3	2	1602	1714	1872.6591760299625	1166.8611435239206	8.0	8.0	0.0	0.0	1579.6408362637187	696.1926290120907	SRSF6	77.0	89.0	0.03896103896103896	0.02247191011235955	696.1926290120907	1085.6390045692679	0.4335405346812956	-1.75246200031085	1.9270783683256443						
PB.161551.598	Patient14	0	1	1161	1708	0.0	585.4800936768149	18.5	7.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	121.0	44.0	0.0	0.022727272727272728	329.5465345074112	654.2185420886813	0.3912049914579021	-2.1993359508722565	1.9924802246935547	1.0	1.0	1.0	1.0	1.0	
PB.161551.598	Patient20	4	2	1888	1738	2118.64406779661	1150.7479861910242	3.0	3.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	54.0	81.0	0.07407407407407407	0.024691358024691357	329.5465345074112	654.2185420886813	1.2552402581892836	-1.2256649216555575	2.2034451312936527	1.0	1.0	1.0	1.0	1.0	
PB.161551.598	Patient22	1	1	1221	2106	819.0008190008191	474.8338081671415	5.0	9.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	58.0	43.0	0.017241379310344827	0.023255813953488372	329.5465345074112	654.2185420886813	0.22207758464913122	-2.5009603125448483	1.9271273967062998						
PB.161551.598	Patient26	0	3	1690	1469	0.0	2042.2055820285907	18.5	2.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	668.0	201.0	0.0	0.014925373134328358	329.5465345074112	654.2185420886813	2.617869927766467	-0.3986556254805256	2.3826328997387463	1.0	1.0	1.0	1.0	1.0	
PB.161551.598	Patient27	11	1	917	1439	11995.637949836422	694.9270326615705	1.0	6.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	92.0	45.0	0.11956521739130435	0.022222222222222223	329.5465345074112	654.2185420886813	0.5584991476818015	-1.952482043268049	2.0459659606340463						
PB.161551.598	Patient29	5	5	1044	1857	4789.272030651341	2692.5148088314486	2.0	1.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	61.0	35.0	0.08196721311475409	0.14285714285714285	329.5465345074112	654.2185420886813	3.611894378260728	0.3986556254805255	2.555386004784424	1.0	1.0	1.0	1.0	1.0	
PB.161551.598	Patient3	0	1	1987	2019	0.0	495.2947003467063	18.5	8.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	371.0	172.0	0.0	0.005813953488372093	329.5465345074112	654.2185420886813	0.253352901478643	-2.440221042978477	1.9402877495837354						
PB.161551.598	Patient31	0	2	966	1858	0.0	1076.426264800861	18.5	4.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	153.0	125.0	0.0	0.016	329.5465345074112	654.2185420886813	1.1416364444653848	-1.3219008572704056	2.1825937301947698	1.0	1.0	1.0	1.0	1.0	
PB.161551.598	Patient5	3	2	1596	1993	1879.6992481203006	1003.5122930255895	4.0	5.0	0.0	0.0	696.8469069485643	329.5465345074112	SRSF6	354.0	682.0	0.00847457627118644	0.002932551319648094	329.5465345074112	654.2185420886813	1.0301844340370594	-1.4229947774757772	2.160689751546949						
PB.161551.604	Patient11	2	3	1367	2226	1463.057790782736	1347.7088948787064	11.0	11.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	299.0	1145.0	0.006688963210702341	0.0026200873362445414	1060.6167864373883	1363.7035733149542	0.21052383674807068	-18.916576031266906	0.2091974185341367						
PB.161551.604	Patient15	4	6	1376	2573	2906.9767441860463	2331.908278274388	3.0	5.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	324.0	294.0	0.012345679012345678	0.02040816326530612	1060.6167864373883	1363.7035733149542	0.9322344802152899	-11.572308025485876	0.35579841715159943						
PB.161551.604	Patient16	0	2	1395	1271	0.0	1573.5641227380015	23.0	8.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	93.0	54.0	0.0	0.037037037037037035	1060.6167864373883	1363.7035733149542	0.3761428409648564	-16.841421060511937	0.25062017036715856						
PB.161551.604	Patient18	16	2	988	1387	16194.331983805669	1441.9610670511895	1.0	9.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	157.0	82.0	0.10191082802547771	0.024390243902439025	1060.6167864373883	1363.7035733149542	0.2796386898707112	-18.011227566323246	0.22726933379554234						
PB.161551.604	Patient20	4	7	1888	1738	2118.64406779661	4027.6179516685847	8.0	2.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	54.0	81.0	0.07407407407407407	0.08641975308641975	1060.6167864373883	1363.7035733149542	2.1756936208789655	-4.250291464534131	0.5019552484224883						
PB.161551.604	Patient21	4	3	1417	1328	2822.8652081863092	2259.0361445783133	4.0	6.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	334.0	122.0	0.011976047904191617	0.02459016393442623	1060.6167864373883	1363.7035733149542	0.8787975492560685	-11.997642047260143	0.34730820515375194						
PB.161551.604	Patient26	4	4	1690	1469	2366.8639053254437	2722.940776038121	6.0	4.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	668.0	201.0	0.005988023952095809	0.01990049751243781	1060.6167864373883	1363.7035733149542	1.218977512510199	-9.495367229873327	0.39725681633671556						
PB.161551.604	Patient28	3	2	1473	1202	2036.6598778004072	1663.8935108153078	9.0	7.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	299.0	165.0	0.010033444816053512	0.012121212121212121	1060.6167864373883	1363.7035733149542	0.4423811275286507	-16.093780695955505	0.2655440298946733						
PB.161551.604	Patient29	1	6	1044	1857	957.8544061302681	3231.0177705977385	13.0	3.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	61.0	35.0	0.01639344262295082	0.17142857142857143	1060.6167864373883	1363.7035733149542	1.5915489455559895	-7.203138012312546	0.4430126482439961						
PB.161551.604	Patient30	4	10	1658	1808	2412.5452352231605	5530.973451327433	5.0	1.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	496.0	127.0	0.008064516129032258	0.07874015748031496	1060.6167864373883	1363.7035733149542	3.278099986218628	4.25029146453413	0.6716377743394378						
PB.161551.604	Patient31	0	2	966	1858	0.0	1076.426264800861	23.0	12.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	153.0	125.0	0.0	0.016	1060.6167864373883	1363.7035733149542	0.011593046078952642	-21.926463455466035	0.14911620938348977						
PB.161551.604	Patient4	0	2	1554	1450	0.0	1379.310344827586	23.0	10.0	0.0	645.9948320413437	1393.892593594069	1060.6167864373883	SRSF6	197.0	100.0	0.0	0.02	1060.6167864373883	1363.7035733149542	0.23369709123479274	-18.60616066920353	0.2153937068543439						
PB.161551.61	Patient10	0	25	1394	2180	0.0	11467.88990825688	22.0	5.0	0.0	0.0	4137.538206592386	5096.228719210569	SRSF6	248.0	345.0	0.0	0.07246376811594203	5096.228719210569	14236.45635603268	0.447559493015713	-2.5833013873631323	2.246193128554248						
PB.161551.61	Patient11	3	153	1367	2226	2194.5866861741038	68733.15363881402	7.0	1.0	0.0	0.0	4137.538206592386	5096.228719210569	SRSF6	299.0	1145.0	0.010033444816053512	0.13362445414847163	5096.228719210569	14236.45635603268	4.469997542094623	1.0103918255104305	2.8447742735573596						
PB.161551.61	Patient13	1	65	2218	2495	450.8566275924256	26052.104208416833	12.0	3.0	0.0	0.0	4137.538206592386	5096.228719210569	SRSF6	387.0	696.0	0.002583979328165375	0.09339080459770115	5096.228719210569	14236.45635603268	1.471986775720788	-1.399571865961139	2.4433602572775754						
PB.161551.61	Patient5	0	68	1596	1993	0.0	34119.417962870044	22.0	2.0	0.0	0.0	4137.538206592386	5096.228719210569	SRSF6	354.0	682.0	0.0	0.09970674486803519	5096.228719210569	14236.45635603268	2.0386526336212127	-1.0103918255104305	2.508183774596982						
