Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,Cyclo_TPM_Median,Noncyclo_TPM_Median,Cyclo_TPM_Mean,Noncyclo_TPM_Mean,associated_gene
PB.70308.16,Patient1,246,215,1902,1717,129337.53943217665,125218.4041933605,13.0,11.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient10,207,262,1394,2180,148493.54375896702,120183.48623853212,11.0,15.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient11,383,183,1367,2226,280175.56693489396,82210.24258760108,2.0,29.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient12,326,360,1791,2004,182021.21719709662,179640.71856287424,7.0,4.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient13,516,445,2218,2495,232642.01983769162,178356.7134268537,3.0,5.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient14,143,208,1161,1708,123169.68130921619,121779.85948477751,15.0,14.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient15,149,283,1376,2573,108284.88372093023,109988.34045860863,19.0,17.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient16,213,196,1395,1271,152688.17204301074,154209.28402832415,10.0,8.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient17,117,126,975,1227,120000.0,102689.48655256724,17.0,21.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient18,66,116,988,1387,66801.61943319839,83633.74188896899,29.0,28.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient19,134,157,1229,1548,109031.73311635476,101421.18863049096,18.0,22.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient2,215,212,1277,1085,168363.35160532498,195391.70506912444,9.0,3.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient20,176,170,1888,1738,93220.33898305085,97813.57882623705,25.0,25.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient21,145,139,1417,1328,102328.8637967537,104668.67469879518,24.0,20.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient22,243,210,1221,2106,199017.19901719902,99715.09971509971,4.0,24.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient23,4,103,665,1159,6015.037593984963,88869.71527178603,31.0,27.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient24,68,121,1059,1661,64211.52030217186,72847.68211920529,30.0,30.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient25,121,133,1372,1946,88192.4198250729,68345.3237410072,26.0,31.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient26,331,155,1690,1469,195857.9881656805,105513.95507147719,5.0,19.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient27,68,179,917,1439,74154.85278080698,124391.93884642112,28.0,12.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient28,259,365,1473,1202,175831.6361167685,303660.5657237937,8.0,1.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient29,126,243,1044,1857,120689.6551724138,130856.21970920841,16.0,10.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient3,213,186,1987,2019,107196.77906391546,92124.81426448737,20.0,26.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient30,177,221,1658,1808,106755.12665862485,122234.51327433628,21.0,13.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient31,388,321,966,1858,401656.31469979294,172766.4155005382,1.0,6.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient4,193,146,1554,1450,124195.6241956242,100689.6551724138,14.0,23.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient5,132,233,1596,1993,82706.76691729322,116909.18213748118,27.0,16.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient6,168,255,1602,1714,104868.91385767791,148774.7957992999,22.0,9.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient7,315,397,1726,1705,182502.8968713789,232844.57478005867,6.0,2.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient8,141,188,1359,1179,103752.75938189846,159457.1670907549,23.0,7.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.16,Patient9,243,164,1722,1493,141114.9825783972,109845.94775619557,12.0,18.0,120689.6551724138,116909.18213748118,138557.387237657,129259.77389098969,VTA1
PB.70308.18,Patient1,102,86,1902,1717,53627.76025236593,50087.361677344205,15.0,19.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient10,70,134,1394,2180,50215.208034433286,61467.88990825688,18.0,10.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient11,74,52,1367,2226,54133.13825896123,23360.28751123091,14.0,31.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient12,106,135,1791,2004,59184.81295365718,67365.26946107784,9.0,5.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient13,104,131,2218,2495,46889.08926961227,52505.01002004008,21.0,17.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient14,60,109,1161,1708,51679.58656330749,63817.33021077284,17.0,8.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient15,57,121,1376,2573,41424.41860465116,47026.81694520015,27.0,23.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient16,65,56,1395,1271,46594.98207885305,44059.79543666404,22.0,25.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient17,47,61,975,1227,48205.1282051282,49714.75142624287,20.0,21.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient18,42,46,988,1387,42510.12145748988,33165.10454217736,26.0,30.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient19,79,92,1229,1548,64279.90235964198,59431.524547803616,7.0,13.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient2,106,100,1277,1085,83007.04776820673,92165.89861751153,1.0,1.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient20,75,78,1888,1738,39724.57627118644,44879.17146144994,28.0,24.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient21,65,80,1417,1328,45871.55963302752,60240.96385542169,24.0,11.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient22,74,131,1221,2106,60606.06060606061,62203.22886989554,8.0,9.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient23,7,55,665,1159,10526.315789473683,47454.702329594475,31.0,22.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient24,72,92,1059,1661,67988.6685552408,55388.32028898254,5.0,15.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient25,77,77,1372,1946,56122.448979591834,39568.34532374101,11.0,28.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient26,77,56,1690,1469,45562.130177514795,38121.1708645337,25.0,29.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient27,50,75,917,1439,54525.627044711015,52119.527449617795,13.0,18.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient28,107,79,1473,1202,72640.8689748812,65723.79367720465,2.0,6.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient29,54,104,1044,1857,51724.137931034486,56004.30802369413,16.0,14.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient3,111,101,1987,2019,55863.11021640664,50024.764735017336,12.0,20.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient30,83,96,1658,1808,50060.31363088058,53097.345132743365,19.0,16.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient31,57,111,966,1858,59006.21118012422,59741.65769644779,10.0,12.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient4,107,99,1554,1450,68854.56885456885,68275.86206896552,4.0,4.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient5,61,86,1596,1993,38220.551378446115,43151.028600100355,29.0,26.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient6,56,125,1602,1714,34956.30461922597,72928.82147024504,30.0,2.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient7,80,73,1726,1705,46349.94206257242,42815.24926686217,23.0,27.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient8,88,77,1359,1179,64753.49521707138,65309.58439355386,6.0,7.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.18,Patient9,123,103,1722,1493,71428.57142857142,68988.61352980576,3.0,3.0,51724.137931034486,53097.345132743365,52791.50510828705,54522.69352716771,VTA1
PB.70308.19,Patient1,4,6,1902,1717,2103.049421661409,3494.4670937682004,15.0,7.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient10,1,3,1394,2180,717.3601147776184,1376.1467889908258,27.0,24.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient11,3,0,1367,2226,2194.5866861741038,0.0,12.0,31.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient12,1,2,1791,2004,558.3472920156337,998.0039920159679,30.0,27.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient13,2,4,2218,2495,901.7132551848512,1603.2064128256513,25.0,20.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient14,1,11,1161,1708,861.3264427217915,6440.281030444965,26.0,1.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient15,3,8,1376,2573,2180.232558139535,3109.2110376991836,14.0,8.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient16,5,5,1395,1271,3584.2293906810037,3933.910306845004,7.0,5.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient17,1,2,975,1227,1025.6410256410256,1629.9918500407498,23.0,18.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient18,5,2,988,1387,5060.728744939272,1441.9610670511895,1.0,22.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient19,3,8,1229,1548,2441.0089503661516,5167.958656330749,11.0,3.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient2,5,5,1277,1085,3915.4267815191856,4608.294930875576,6.0,4.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient20,9,4,1888,1738,4766.949152542373,2301.4959723820484,2.0,13.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient21,1,1,1417,1328,705.7163020465773,753.0120481927711,28.0,28.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient22,4,4,1221,2106,3276.0032760032764,1899.335232668566,9.0,15.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient23,1,2,665,1159,1503.7593984962407,1725.625539257981,20.0,16.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient24,2,4,1059,1661,1888.5741265344666,2408.187838651415,18.0,12.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient25,6,4,1372,1946,4373.1778425655975,2055.498458376156,4.0,14.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient26,5,1,1690,1469,2958.5798816568044,680.7351940095302,10.0,29.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient27,2,2,917,1439,2181.0250817884407,1389.854065323141,13.0,23.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient28,5,2,1473,1202,3394.4331296673454,1663.8935108153078,8.0,17.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient29,2,3,1044,1857,1915.7088122605362,1615.5088852988692,17.0,19.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient3,2,3,1987,2019,1006.5425264217413,1485.8841010401188,24.0,21.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient30,7,10,1658,1808,4221.95416164053,5530.973451327433,5.0,2.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient31,0,7,966,1858,0.0,3767.491926803014,31.0,6.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient4,3,4,1554,1450,1930.5019305019305,2758.620689655172,16.0,9.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient5,2,2,1596,1993,1253.1328320802004,1003.5122930255895,21.0,26.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient6,2,1,1602,1714,1248.4394506866417,583.4305717619603,22.0,30.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient7,1,2,1726,1705,579.3742757821552,1173.0205278592375,29.0,25.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient8,6,3,1359,1179,4415.0110375275935,2544.5292620865143,3.0,11.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.19,Patient9,3,4,1722,1493,1742.1602787456445,2679.1694574681846,19.0,10.0,1930.5019305019305,1725.625539257981,2222.732069702248,2316.8778126739057,VTA1
PB.70308.21,Patient1,552,446,1902,1717,290220.8201892745,259755.38730343623,8.0,23.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient10,332,712,1394,2180,238163.55810616928,326605.504587156,19.0,7.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient11,295,324,1367,2226,215801.02414045355,145552.56064690027,24.0,31.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient12,480,547,1791,2004,268006.70016750414,272954.0918163673,14.0,20.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient13,496,545,2218,2495,223624.88728584308,218436.87374749497,21.0,25.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient14,345,611,1161,1708,297157.62273901806,357728.337236534,7.0,2.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient15,295,679,1376,2573,214389.53488372092,263894.28682471823,25.0,21.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient16,290,249,1395,1271,207885.3046594982,195908.73328088122,27.0,28.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient17,253,366,975,1227,259487.17948717947,298288.5085574572,17.0,13.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient18,281,380,988,1387,284412.95546558703,273972.602739726,10.0,19.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient19,418,502,1229,1548,340113.91375101707,324289.4056847545,3.0,8.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient2,585,487,1277,1085,458104.93343774474,448847.9262672811,1.0,1.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient20,632,487,1888,1738,334745.76271186443,280207.1346375144,4.0,17.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient21,308,364,1417,1328,217360.62103034582,274096.3855421687,22.0,18.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient22,341,719,1221,2106,279279.27927927923,341405.50807217474,11.0,6.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient23,82,339,665,1159,123308.27067669173,292493.52890422783,31.0,14.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient24,338,471,1059,1661,319169.0273843249,283564.11800120404,6.0,16.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient25,319,505,1372,1946,232507.2886297376,259506.68036998968,20.0,24.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient26,283,295,1690,1469,167455.62130177516,200816.88223281145,30.0,27.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient27,238,456,917,1439,259541.9847328244,316886.72689367615,16.0,12.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient28,407,255,1473,1202,276306.85675492196,212146.42262895175,13.0,26.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient29,260,635,1044,1857,249042.14559386973,341949.380721594,18.0,5.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient3,528,585,1987,2019,265727.2269753397,289747.3997028232,15.0,15.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient30,339,586,1658,1808,204463.20868516286,324115.04424778756,28.0,9.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient31,180,602,966,1858,186335.40372670806,324004.3057050592,29.0,10.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient4,515,508,1554,1450,331402.83140283136,350344.8275862069,5.0,3.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient5,345,382,1596,1993,216165.4135338346,191670.84796788762,23.0,29.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient6,458,546,1602,1714,285892.63420724095,318553.0921820303,9.0,11.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient7,359,322,1726,1705,207995.36500579375,188856.30498533722,26.0,30.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient8,377,311,1359,1179,277409.86019131716,263782.866836302,12.0,22.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.21,Patient9,610,517,1722,1493,354239.25667828106,346282.6523777629,2.0,4.0,259541.9847328244,283564.11800120404,260829.56428435983,283440.7847834908,VTA1
PB.70308.26,Patient1,8,9,1902,1717,4206.098843322818,5241.7006406523005,16.0,8.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient10,6,11,1394,2180,4304.16068866571,5045.871559633028,14.0,9.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient11,5,4,1367,2226,3657.6444769568398,1796.9451931716083,19.0,22.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient12,5,15,1791,2004,2791.736460078169,7485.029940119761,24.0,3.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient13,8,14,2218,2495,3606.8530207394047,5611.22244488978,21.0,6.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient14,5,5,1161,1708,4306.632213608958,2927.4004683840753,13.0,16.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient15,6,4,1376,2573,4360.46511627907,1554.6055188495918,12.0,24.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient16,3,3,1395,1271,2150.537634408602,2360.3461841070025,26.0,19.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient17,5,2,975,1227,5128.205128205128,1629.9918500407498,9.0,23.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient18,4,3,988,1387,4048.582995951417,2162.9416005767844,18.0,20.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient19,10,5,1229,1548,8136.696501220505,3229.9741602067184,3.0,14.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient2,7,9,1277,1085,5481.59749412686,8294.930875576038,6.0,2.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient20,9,2,1888,1738,4766.949152542373,1150.7479861910242,11.0,27.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient21,6,0,1417,1328,4234.297812279464,0.0,15.0,30.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient22,5,6,1221,2106,4095.0040950040952,2849.002849002849,17.0,17.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient23,0,0,665,1159,0.0,0.0,31.0,30.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient24,2,2,1059,1661,1888.5741265344666,1204.0939193257075,28.0,25.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient25,5,7,1372,1946,3644.3148688046645,3597.1223021582737,20.0,11.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient26,5,5,1690,1469,2958.5798816568044,3403.6759700476514,23.0,13.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient27,8,7,917,1439,8724.100327153763,4864.489228630994,2.0,10.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient28,8,0,1473,1202,5431.093007467753,0.0,7.0,30.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient29,2,5,1044,1857,1915.7088122605362,2692.5148088314486,27.0,18.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient3,10,11,1987,2019,5032.712632108706,5448.241703813769,10.0,7.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient30,2,1,1658,1808,1206.2726176115802,553.0973451327434,30.0,28.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient31,3,6,966,1858,3105.590062111801,3229.2787944025836,22.0,15.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient4,8,5,1554,1450,5148.005148005148,3448.2758620689656,8.0,12.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient5,9,12,1596,1993,5639.097744360902,6021.073758153538,5.0,4.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient6,4,10,1602,1714,2496.8789013732835,5834.3057176196035,25.0,5.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient7,3,2,1726,1705,1738.1228273464658,1173.0205278592375,29.0,26.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient8,8,13,1359,1179,5886.681383370125,11026.29346904156,4.0,1.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.26,Patient9,16,3,1722,1493,9291.521486643438,2009.3770931011384,1.0,21.0,4206.098843322818,2927.4004683840753,4173.6359825870595,3414.373282954469,VTA1
PB.70308.41,Patient1,4,0,1902,1717,2103.049421661409,0.0,6.0,26.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient10,3,12,1394,2180,2152.080344332855,5504.587155963303,5.0,1.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient11,0,5,1367,2226,0.0,2246.1814914645106,27.0,3.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient12,1,3,1791,2004,558.3472920156337,1497.005988023952,22.0,8.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient13,0,0,2218,2495,0.0,0.0,27.0,26.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient14,0,1,1161,1708,0.0,585.4800936768149,27.0,15.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient15,5,1,1376,2573,3633.720930232558,388.65137971239795,1.0,20.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient16,1,0,1395,1271,716.8458781362007,0.0,19.0,26.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
PB.70308.41,Patient17,0,4,975,1227,0.0,3259.9837000814996,27.0,2.0,783.0853563038371,575.3739930955121,1048.6489098809243,897.904102148596,VTA1
