Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Cyclo_TPM	SD_Cyclo_TPM	Cyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.59138.482	Patient24	4	4	1059	1661	3777.148253068933	2408.187838651415	1.0	5.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	475.0	805.0	0.008421052631578947	0.004968944099378882	541.314056630287	884.1220461585938	3.6599406275388846	0.8348752990878732	2.478781503840761	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient25	1	6	1372	1946	728.862973760933	3083.247687564234	9.0	2.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	354.0	738.0	0.002824858757062147	0.008130081300813009	541.314056630287	884.1220461585938	0.21213012156582214	-2.3719817741566023	1.8537707958577323						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient28	1	1	1473	1202	678.8866259334691	831.9467554076539	11.0	8.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	307.0	246.0	0.003257328990228013	0.0040650406504065045	541.314056630287	884.1220461585938	0.15560359556796333	-2.4743132178015586	1.8338265805152159						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient29	1	0	1044	1857	957.8544061302681	0.0	8.0	21.5	0.0	0.0	541.314056630287	756.8068499073898	HARS1	392.0	544.0	0.002551020408163265	0.0	541.314056630287	884.1220461585938	0.4711344449669589	-1.9782956375906098	1.9304995197510204						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient3	2	10	1987	2019	1006.5425264217413	4952.947003467063	7.0	1.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	609.0	838.0	0.003284072249589491	0.011933174224343675	541.314056630287	884.1220461585938	0.5262039011614033	-1.906838580223361	1.9444263724280881						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient4	3	4	1554	1450	1930.5019305019305	2758.620689655172	3.0	4.0	0.0	0.0	541.314056630287	756.8068499073898	HARS1	420.0	453.0	0.007142857142857143	0.008830022075055188	541.314056630287	884.1220461585938	1.5712625648319722	-0.9679561941109757	2.1274128702526394	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient6	2	0	1602	1714	1248.4394506866417	0.0	6.0	21.5	0.0	0.0	541.314056630287	756.8068499073898	HARS1	657.0	531.0	0.0030441400304414	0.0	541.314056630287	884.1220461585938	0.7998051820206625	-1.5963983252188176	2.0049306228936437	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient16	22	13	1395	1271	15770.609318996418	10228.166797797012	2.0	8.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	653.0	647.0	0.033690658499234305	0.02009273570324575	6586.796792979133	4551.6706342398575	2.01767949924413	-3.818430843569452	1.5002368803785526						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient17	14	11	975	1227	14358.97435897436	8964.955175224124	3.0	12.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	401.0	543.0	0.034912718204488775	0.020257826887661142	6586.796792979133	4551.6706342398575	1.7075439306897924	-5.485622266698491	1.3760359362044068						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient18	12	17	988	1387	12145.748987854251	12256.669069935111	5.0	5.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	325.0	594.0	0.036923076923076927	0.02861952861952862	6586.796792979133	4551.6706342398575	1.2212993077877832	-8.461731713658216	1.154324380980443						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient20	17	25	1888	1738	9004.237288135593	14384.349827387801	8.0	3.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	715.0	781.0	0.023776223776223775	0.03201024327784891	6586.796792979133	4551.6706342398575	0.5311105942005797	-13.782553828039228	0.75793850637674						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient23	13	11	665	1159	19548.87218045113	9490.940465918895	1.0	9.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	495.0	545.0	0.026262626262626262	0.02018348623853211	6586.796792979133	4551.6706342398575	2.8477621579129706	3.8184308435694505	2.0691610116518686						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient24	12	27	1059	1661	11331.444759206799	16255.26791089705	6.0	1.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	475.0	805.0	0.02526315789473684	0.03354037267080745	6586.796792979133	4551.6706342398575	1.0423970334180466	-9.695531564376019	1.0624098567961313						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient29	14	16	1044	1857	13409.961685823755	8616.047388260635	4.0	13.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	392.0	544.0	0.03571428571428571	0.029411764705882353	6586.796792979133	4551.6706342398575	1.499046271388244	-6.701297634516429	1.2854716336308842						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient6	11	7	1602	1714	6866.4169787765295	4084.014002333722	9.0	23.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	657.0	531.0	0.0167427701674277	0.013182674199623353	6586.796792979133	4551.6706342398575	0.06143242959935609	-18.601316872531616	0.398954581930823						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient9	18	8	1722	1493	10452.961672473868	5358.338914936369	7.0	18.0	5150.84621044886	5943.536404160475	6586.796792979133	7155.277762937373	HARS1	592.0	547.0	0.030405405405405407	0.014625228519195612	6586.796792979133	4551.6706342398575	0.8493946926676947	-11.130195980970042	0.9555315027918855						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient12	3	1	1791	2004	1675.0418760469013	499.00199600798396	8.0	18.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	520.0	462.0	0.0057692307692307696	0.0021645021645021645	1615.341774683844	2806.997231800152	0.02126831501175761	-2.651007530506052	1.9624345361688855						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient17	5	3	975	1227	5128.205128205128	2444.9877750611245	5.0	7.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	401.0	543.0	0.012468827930174564	0.0055248618784530384	1615.341774683844	2806.997231800152	1.2514666255187057	-1.037330456830499	1.992864919845214	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient18	6	10	988	1387	6072.8744939271255	7209.805335255947	4.0	2.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	325.0	594.0	0.018461538461538463	0.016835016835016835	1615.341774683844	2806.997231800152	1.588007522324711	-0.7934486278255802	1.9974639922057082						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient20	6	3	1888	1738	3177.9661016949153	1726.121979286536	6.0	11.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	715.0	781.0	0.008391608391608392	0.0038412291933418692	1615.341774683844	2806.997231800152	0.5566889447942015	-1.7275080931986646	1.979849694790509						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient21	3	10	1417	1328	2117.148906139732	7530.120481927711	7.0	1.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	446.0	461.0	0.006726457399103139	0.021691973969631236	1615.341774683844	2806.997231800152	0.17877008419209398	-2.3132617113084954	1.9688036759620458						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient23	7	3	665	1159	10526.315789473683	2588.4383088869713	1.0	6.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	495.0	545.0	0.014141414141414142	0.005504587155963303	1615.341774683844	2806.997231800152	3.1745574644101637	0.27089400534116176	2.017535142263362						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient24	7	5	1059	1661	6610.0094428706325	3010.2347983142686	3.0	4.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	475.0	805.0	0.014736842105263158	0.006211180124223602	1615.341774683844	2806.997231800152	1.7793632325685138	-0.6711951504812431	1.999769422630446						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.484	Patient27	8	3	917	1439	8724.100327153763	2084.7810979847113	2.0	9.0	0.0	538.2131324004305	1615.341774683844	1397.475271755191	HARS1	324.0	534.0	0.024691358024691357	0.0056179775280898875	1615.341774683844	2806.997231800152	2.5325135600190847	-0.27089400534116176	2.007318217634976						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient15	5	0	1376	2573	3633.720930232558	0.0	5.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	427.0	988.0	0.0117096018735363	0.0	1516.8430885559874	1946.0105197219373	1.0878039045642203	-10.777816609706017	0.39202755295819797						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient16	11	0	1395	1271	7885.304659498209	0.0	1.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	653.0	647.0	0.016845329249617153	0.0	1516.8430885559874	1946.0105197219373	3.272573044390429	5.98553626247782	0.697296985970657						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient17	5	0	975	1227	5128.205128205128	0.0	2.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	401.0	543.0	0.012468827930174564	0.0	1516.8430885559874	1946.0105197219373	1.8557772442901095	-5.985536262477819	0.4792974872958934						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient20	6	0	1888	1738	3177.9661016949153	0.0	7.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	715.0	781.0	0.008391608391608392	0.0	1516.8430885559874	1946.0105197219373	0.8536043337403353	-12.641979879605236	0.35808016374651624						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient21	5	0	1417	1328	3528.5815102328866	0.0	6.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	446.0	461.0	0.011210762331838564	0.0	1516.8430885559874	1946.0105197219373	1.0337757176997961	-11.186238260040499	0.3845899808580184						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient22	5	0	1221	2106	4095.0040950040952	0.0	4.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	394.0	738.0	0.012690355329949238	0.0	1516.8430885559874	1946.0105197219373	1.3248443316824914	-9.115363131727339	0.42230170124474103						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient24	2	0	1059	1661	1888.5741265344666	0.0	10.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	475.0	805.0	0.004210526315789474	0.0	1516.8430885559874	1946.0105197219373	0.19102211124305501	-19.88017116238732	0.22626891060532076						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient25	3	1	1372	1946	2186.5889212827988	513.874614594039	9.0	7.0	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	354.0	738.0	0.00847457627118644	0.0013550135501355014	1516.8430885559874	1946.0105197219373	0.34416352118307686	-17.842468165781405	0.2633765491048878						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient26	3	0	1690	1469	1775.1479289940828	0.0	11.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	221.0	547.0	0.013574660633484163	0.0	1516.8430885559874	1946.0105197219373	0.13273558278349093	-20.741518687156127	0.21058332118190823						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient27	4	0	917	1439	4362.0501635768815	0.0	3.0	19.5	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	324.0	534.0	0.012345679012345678	0.0	1516.8430885559874	1946.0105197219373	1.462071785422538	-8.236553870345707	0.4383052780347534						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.485	Patient30	4	1	1658	1808	2412.5452352231605	553.0973451327434	8.0	6.0	813.6696501220504	0.0	1516.8430885559874	200.43402914662158	HARS1	429.0	512.0	0.009324009324009324	0.001953125	1516.8430885559874	1946.0105197219373	0.4602761072407557	-16.47475513073241	0.28828331960101966						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient1	9	7	1902	1717	4731.86119873817	4076.8782760629006	10.0	14.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	573.0	643.0	0.015706806282722512	0.01088646967340591	3911.0175811724725	2691.455047965802	0.30498135875837495	-13.587926504180583	0.1400245521051548						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient12	14	7	1791	2004	7816.8620882188725	3493.013972055888	5.0	17.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	520.0	462.0	0.026923076923076925	0.015151515151515152	3911.0175811724725	2691.455047965802	1.4512018359728622	-5.057586024909576	0.37053418133907895						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient13	10	8	2218	2495	4508.566275924256	3206.4128256513027	11.0	21.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	548.0	488.0	0.01824817518248175	0.01639344262295082	3911.0175811724725	2691.455047965802	0.22201697004132018	-14.409360643314564	0.11782749217396164						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient15	8	13	1376	2573	5813.953488372093	5052.467936261173	7.0	10.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	427.0	988.0	0.01873536299765808	0.013157894736842105	3911.0175811724725	2691.455047965802	0.7070286790180116	-10.088250646757022	0.23459392905956228						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient16	11	9	1395	1271	7885.304659498209	7081.038552321007	4.0	4.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	653.0	647.0	0.016845329249617153	0.013910355486862442	3911.0175811724725	2691.455047965802	1.476631415906239	-4.909433314838087	0.3745376119584742						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient20	10	8	1888	1738	5296.610169491525	4602.991944764097	8.0	12.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	715.0	781.0	0.013986013986013986	0.010243277848911651	3911.0175811724725	2691.455047965802	0.5148117147140472	-11.671954836771395	0.19179856039361862						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient21	6	5	1417	1328	4234.297812279464	3765.0602409638554	14.0	16.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	446.0	461.0	0.013452914798206279	0.010845986984815618	3911.0175811724725	2691.455047965802	0.1201135539496846	-15.475860254531835	0.08900819351206035						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient23	7	8	665	1159	10526.315789473683	6902.502157031924	1.0	5.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	495.0	545.0	0.014141414141414142	0.014678899082568808	3911.0175811724725	2691.455047965802	2.457889167906053	3.63655647920185	0.605470122055585						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient24	9	15	1059	1661	8498.5835694051	9030.704394942806	2.0	1.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	475.0	805.0	0.018947368421052633	0.018633540372670808	3911.0175811724725	2691.455047965802	1.7044928882241237	-3.636556479201849	0.40893370296515275						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient27	4	4	917	1439	4362.0501635768815	2779.708130646282	13.0	22.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	324.0	534.0	0.012345679012345678	0.00749063670411985	3911.0175811724725	2691.455047965802	0.16757945957347448	-14.970755708835824	0.10265729249418061						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient3	16	8	1987	2019	8052.34021137393	3962.3576027736503	3.0	15.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	609.0	838.0	0.026272577996715927	0.00954653937947494	3911.0175811724725	2691.455047965802	1.5386928469533472	-4.553194198688437	0.3841640209842126						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient6	7	7	1602	1714	4369.5380774032465	4084.014002333722	12.0	13.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	657.0	531.0	0.0106544901065449	0.013182674199623353	3911.0175811724725	2691.455047965802	0.1703615657921997	-14.94161073544813	0.10344485742502428						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient7	9	4	1726	1705	5214.368482039397	2346.041055718475	9.0	26.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	605.0	431.0	0.01487603305785124	0.009280742459396751	3911.0175811724725	2691.455047965802	0.4842551250677568	-11.937886788616021	0.18461246087389613						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.487	Patient9	11	8	1722	1493	6387.921022067364	5358.338914936369	6.0	9.0	3759.398496240601	3765.0602409638554	3911.0175811724725	4131.14083226183	HARS1	592.0	547.0	0.018581081081081082	0.014625228519195612	3911.0175811724725	2691.455047965802	0.9202841573619933	-8.488303823694036	0.27782821142782727						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient1	3	1	1902	1717	1577.2870662460568	582.4111822947001	8.0	14.0	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	573.0	643.0	0.005235602094240838	0.0015552099533437014	1231.04416041569	1601.120705913566	0.21625034549335112	-19.2404382139559	0.21994493114562644						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient14	3	0	1161	1708	2583.9793281653747	0.0	5.0	23.5	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	338.0	464.0	0.008875739644970414	0.0	1231.04416041569	1601.120705913566	0.844992612207665	-12.486729800140948	0.3568997143734245						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient16	2	0	1395	1271	1433.6917562724013	0.0	10.0	23.5	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	653.0	647.0	0.0030627871362940277	0.0	1231.04416041569	1601.120705913566	0.12656609530328003	-20.54620728148382	0.1934659497280923						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient19	7	1	1229	1548	5695.6875508543535	645.9948320413437	2.0	13.0	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	419.0	582.0	0.016706443914081145	0.001718213058419244	1231.04416041569	1601.120705913566	2.788448974489547	-1.6703443993628624	0.5762393167231079						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient20	6	0	1888	1738	3177.9661016949153	0.0	3.0	23.5	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	715.0	781.0	0.008391608391608392	0.0	1231.04416041569	1601.120705913566	1.2159744946701894	-9.655373916051579	0.41431524190094066						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient23	1	0	665	1159	1503.7593984962407	0.0	9.0	23.5	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	495.0	545.0	0.00202020202020202	0.0	1231.04416041569	1601.120705913566	0.17032771924896514	-19.893487773366086	0.20670209397144793						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient27	2	0	917	1439	2181.0250817884407	0.0	7.0	23.5	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	324.0	534.0	0.006172839506172839	0.0	1231.04416041569	1601.120705913566	0.593322488344632	-14.806478013592303	0.30985880081156064						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient28	2	0	1473	1202	1357.7732518669382	0.0	11.0	23.5	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	307.0	246.0	0.006514657980456026	0.0	1231.04416041569	1601.120705913566	0.07915024206681484	-21.290432576318995	0.17837420935649084						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient3	6	0	1987	2019	3019.627579265224	0.0	4.0	23.5	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	609.0	838.0	0.009852216748768473	0.0	1231.04416041569	1601.120705913566	1.1170821863983114	-10.354750163852115	0.40013297098497014						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient4	10	1	1554	1450	6435.006435006435	689.655172413793	1.0	11.0	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	420.0	453.0	0.023809523809523808	0.002207505518763797	1231.04416041569	1601.120705913566	3.2501998477506873	1.670344399362863	0.6439833296753305						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.488	Patient8	3	5	1359	1179	2207.5055187637968	4240.882103477523	6.0	2.0	726.7441860465116	0.0	1231.04416041569	865.7269389952993	HARS1	410.0	257.0	0.007317073170731708	0.019455252918287938	1231.04416041569	1601.120705913566	0.6098611770753151	-14.641355433403046	0.31320723189419014						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.501	Patient2	74	0	1277	1085	57948.316366483945	0.0	1.0	16.0	0.0	0.0	1869.300527951095	0.0	HARS1	145.0	71.0	0.5103448275862069	0.0	1869.300527951095	10407.824862945452	5.388159060803247	15.822504021272984	5.567764362830022	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.526	Patient10	20	10	1394	2180	14347.202295552368	4587.155963302753	2.0	4.0	728.862973760933	0.0	2209.778819577161	1444.6998029576428	HARS1	402.0	561.0	0.04975124378109453	0.017825311942959002	2209.778819577161	4090.2915992911708	2.967373641057417	-0.9378205632855124	0.7737033865992549						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
