Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	CycloFraction	NoncycloFraction	NormalizedCycloFraction	NormalizedNoncycloFraction	NormalizedFractionDifference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.70308.15	Patient9	2	1	1722	1493	1161.4401858304298	669.7923643670462	17.0	27.0	1463.057790782736	1663.8935108153078	1704.4541887687446	2080.9961404482333	VTA1	1124.0	909.0	0.0017793594306049821	0.0011001100110011	0.0011614401858304297	0.0006697923643670462	0.6342395921835174	0.36576040781648256	0.2684791843670349	8.078279114070826	0.3680691892479152						
PB.70308.16	Patient1	246	215	1902	1717	129337.53943217665	125218.4041933605	13.0	11.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	1133.0	979.0	0.21712268314210062	0.21961184882533197	0.12933753943217666	0.1252184041933605	0.5080908251053757	0.49190917489462443	0.016181650210751297	0.7929030468467781	0.08262266873297044						
PB.70308.16	Patient10	207	262	1394	2180	148493.54375896702	120183.48623853212	11.0	15.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	741.0	1255.0	0.2793522267206478	0.20876494023904382	0.148493543758967	0.12018348623853212	0.5526841790693802	0.44731582093062	0.10536835813876017	5.24265410772056	0.4155355482365017						
PB.70308.16	Patient11	383	183	1367	2226	280175.56693489396	82210.24258760108	2.0	29.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	810.0	640.0	0.4728395061728395	0.2859375	0.2801755669348939	0.08221024258760108	0.773141661656324	0.22685833834367597	0.5462833233126481	32.01050166596137	2.418200660692394						
PB.70308.16	Patient12	326	360	1791	2004	182021.21719709662	179640.71856287424	7.0	4.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	1046.0	1180.0	0.31166347992351817	0.3050847457627119	0.1820212171970966	0.17964071856287425	0.503291054986503	0.496708945013497	0.006582109973005956	0.331863874167714	0.04812953047854109						
PB.70308.16	Patient13	516	445	2218	2495	232642.01983769162	178356.7134268537	3.0	5.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	1281.0	1283.0	0.4028103044496487	0.34684333593141076	0.23264201983769162	0.17835671342685372	0.5660407222908597	0.43395927770914033	0.13208144458171933	6.834171792930868	0.5346066441508237						
PB.70308.16	Patient14	143	208	1161	1708	123169.68130921619	121779.85948477751	15.0	14.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	693.0	1194.0	0.20634920634920634	0.17420435510887772	0.1231696813092162	0.12177985948477751	0.5028369553580987	0.49716304464190125	0.005673910716197439	0.2768469500584603	0.044013380524066496						
PB.70308.16	Patient17	117	126	975	1227	120000.0	102689.48655256724	17.0	21.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	503.0	645.0	0.23260437375745527	0.19534883720930232	0.12	0.10268948655256724	0.538866930171278	0.46113306982872204	0.07773386034255592	3.792036066869492	0.30700600974482056						
PB.70308.16	Patient19	134	157	1229	1548	109031.73311635476	101421.18863049096	18.0	22.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	725.0	912.0	0.18482758620689654	0.17214912280701755	0.10903173311635476	0.10142118863049096	0.5180813467037976	0.4819186532962024	0.03616269340759515	1.7468721897170256	0.15399488932817965						
PB.70308.16	Patient22	243	210	1221	2106	199017.19901719902	99715.09971509971	4.0	24.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	754.0	1319.0	0.3222811671087533	0.15921152388172857	0.19901719901719903	0.09971509971509972	0.666205829974693	0.333794170025307	0.33241165994938604	17.54977569899428	1.3363059983808439						
PB.70308.16	Patient25	121	133	1372	1946	88192.4198250729	68345.3237410072	26.0	31.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	664.0	856.0	0.1822289156626506	0.15537383177570094	0.08819241982507289	0.0683453237410072	0.5633939637557365	0.4366060362442636	0.1267879275114729	6.042485029874698	0.4753757531755195						
PB.70308.16	Patient26	331	155	1690	1469	195857.9881656805	105513.95507147719	5.0	19.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	775.0	695.0	0.4270967741935484	0.22302158273381295	0.19585798816568048	0.10551395507147719	0.649887929386826	0.35011207061317395	0.2997758587736521	15.68734765328162	1.1969664544188983						
PB.70308.16	Patient3	213	186	1987	2019	107196.77906391546	92124.81426448737	20.0	26.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	999.0	1000.0	0.2132132132132132	0.186	0.10719677906391545	0.09212481426448738	0.5378081585335199	0.4621918414664801	0.0756163170670398	3.652751122682917	0.2965852578406599						
PB.70308.16	Patient31	388	321	966	1858	401656.31469979294	172766.4155005382	1.0	6.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	673.0	1178.0	0.5765230312035661	0.27249575551782684	0.40165631469979296	0.1727664155005382	0.6992347161466164	0.30076528385338364	0.39846943229323273	22.657690981383503	1.7184601372657209						
PB.70308.16	Patient4	193	146	1554	1450	124195.6241956242	100689.6551724138	14.0	23.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	920.0	891.0	0.20978260869565218	0.1638608305274972	0.1241956241956242	0.1006896551724138	0.5522621335848789	0.44773786641512114	0.10452426716975771	5.122308636541653	0.4065317732393647						
PB.70308.16	Patient9	243	164	1722	1493	141114.9825783972	109845.94775619557	12.0	18.0	120689.6551724138	116909.18213748118	138557.387237657	129259.77389098969	VTA1	1124.0	909.0	0.21619217081850534	0.18041804180418042	0.14111498257839722	0.10984594775619558	0.5622986111434005	0.43770138885659954	0.12459722228680098	6.182071667219364	0.48581907657561607						
PB.70308.18	Patient1	102	86	1902	1717	53627.76025236593	50087.361677344205	15.0	19.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	1133.0	979.0	0.09002647837599294	0.08784473953013279	0.05362776025236593	0.050087361677344205	0.5170678995943384	0.48293210040566154	0.034135799188676874	1.5480030559655686	0.26214433509190466						
PB.70308.18	Patient11	74	52	1367	2226	54133.13825896123	23360.28751123091	14.0	31.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	810.0	640.0	0.09135802469135802	0.08125	0.05413313825896123	0.02336028751123091	0.698551363821414	0.30144863617858597	0.39710272764282806	19.064411336230553	2.572253674864895						
PB.70308.18	Patient16	65	56	1395	1271	46594.98207885305	44059.79543666404	22.0	25.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	641.0	567.0	0.10140405616224649	0.09876543209876543	0.04659498207885305	0.044059795436664044	0.5139826422372228	0.4860173577627772	0.027965284474445573	1.2516468305924806	0.22306010771033763						
PB.70308.18	Patient18	42	46	988	1387	42510.12145748988	33165.10454217736	26.0	30.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	483.0	699.0	0.08695652173913043	0.06580829756795423	0.04251012145748988	0.03316510454217736	0.561744228655185	0.43825577134481497	0.12348845731037006	5.506470296286186	0.7841972580848448						
PB.70308.18	Patient19	79	92	1229	1548	64279.90235964198	59431.524547803616	7.0	13.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	725.0	912.0	0.10896551724137932	0.10087719298245613	0.06427990235964198	0.059431524547803614	0.5195955132562882	0.4804044867437117	0.03919102651257644	1.8070465635849038	0.29630766451333607						
PB.70308.18	Patient24	72	92	1059	1661	67988.6685552408	55388.32028898254	5.0	15.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	548.0	804.0	0.13138686131386862	0.11442786069651742	0.0679886685552408	0.055388320288982544	0.5510644180259884	0.44893558197401157	0.10212883605197681	4.747010272433486	0.6840377010446613						
PB.70308.18	Patient25	77	77	1372	1946	56122.448979591834	39568.34532374101	11.0	28.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	664.0	856.0	0.11596385542168675	0.08995327102803738	0.05612244897959184	0.039568345323741004	0.5864978902953587	0.41350210970464135	0.17299578059071735	7.95475452108345	1.1070833294545783						
PB.70308.18	Patient26	77	56	1690	1469	45562.130177514795	38121.1708645337	25.0	29.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	775.0	695.0	0.09935483870967741	0.08057553956834532	0.045562130177514794	0.0381211708645337	0.5444590451160753	0.45554095488392465	0.08891809023215069	3.9808933395364416	0.5830002135799695						
PB.70308.18	Patient27	50	75	917	1439	54525.627044711015	52119.527449617795	13.0	18.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	476.0	847.0	0.10504201680672269	0.0885478158205431	0.05452562704471101	0.05211952744961779	0.5112808669390655	0.48871913306093445	0.02256173387813104	1.0244742003593623	0.19309999223200716						
PB.70308.18	Patient28	107	79	1473	1202	72640.8689748812	65723.79367720465	2.0	6.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	851.0	786.0	0.12573443008225618	0.1005089058524173	0.0726408689748812	0.06572379367720466	0.5249958160020574	0.47500418399794264	0.04999163200411472	2.3312606609344506	0.3654423788310099						
PB.70308.18	Patient3	111	101	1987	2019	55863.11021640664	50024.764735017336	12.0	20.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	999.0	1000.0	0.1111111111111111	0.101	0.05586311021640664	0.05002476473501734	0.5275685270106121	0.4724314729893878	0.05513705402122426	2.511324772309346	0.3891897007014257						
PB.70308.18	Patient4	107	99	1554	1450	68854.56885456885	68275.86206896552	4.0	4.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	920.0	891.0	0.11630434782608695	0.1111111111111111	0.06885456885456885	0.06827586206896552	0.5021100596771478	0.49788994032285205	0.0042201193542957816	0.19569363533554363	0.08379826249093168						
PB.70308.18	Patient7	80	73	1726	1705	46349.94206257242	42815.24926686217	23.0	27.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	856.0	889.0	0.09345794392523364	0.08211473565804274	0.046349942062572425	0.04281524926686217	0.5198210352213051	0.48017896477869493	0.039642070442610144	1.7738628949270776	0.29193131625358787						
PB.70308.18	Patient9	123	103	1722	1493	71428.57142857142	68988.61352980576	3.0	3.0	51724.137931034486	53097.345132743365	52791.50510828705	54522.69352716771	VTA1	1124.0	909.0	0.1094306049822064	0.11331133113311331	0.07142857142857142	0.06898861352980576	0.5086882453151619	0.4913117546848382	0.017376490630323704	0.8085069667442961	0.1646176735125241						
PB.70308.19	Patient11	3	0	1367	2226	2194.5866861741038	0.0	12.0	31.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	810.0	640.0	0.003703703703703704	0.0	0.0021945866861741038	0.0	1.0	0.0	1.0	123.22596776535738	5.106080066490482	1.0	1.0	1.0	1.0	1.0	
PB.70308.19	Patient18	5	2	988	1387	5060.728744939272	1441.9610670511895	1.0	22.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	483.0	699.0	0.010351966873706004	0.002861230329041488	0.005060728744939271	0.0014419610670511895	0.7782515991471215	0.22174840085287845	0.556503198294243	22.280672661179867	1.0326533261746813						
PB.70308.19	Patient20	9	4	1888	1738	4766.949152542373	2301.4959723820484	2.0	13.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	1110.0	862.0	0.008108108108108109	0.004640371229698376	0.004766949152542373	0.0023014959723820483	0.674398551349487	0.32560144865051305	0.34879710269897396	12.832508436638605	0.6513933104461349						
PB.70308.19	Patient22	4	4	1221	2106	3276.0032760032764	1899.335232668566	9.0	15.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	754.0	1319.0	0.005305039787798408	0.003032600454890068	0.003276003276003276	0.001899335232668566	0.6330027051397655	0.36699729486023447	0.26600541027953106	9.18081932456598	0.5040373780959891						
PB.70308.19	Patient25	6	4	1372	1946	4373.1778425655975	2055.498458376156	4.0	14.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	664.0	856.0	0.009036144578313253	0.004672897196261682	0.004373177842565598	0.0020554984583761563	0.6802610114192497	0.31973898858075045	0.3605220228384992	13.169437860652746	0.6649893609006112						
PB.70308.19	Patient26	5	1	1690	1469	2958.5798816568044	680.7351940095302	10.0	29.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	775.0	695.0	0.0064516129032258064	0.0014388489208633094	0.0029585798816568047	0.0006807351940095302	0.8129496402877698	0.18705035971223022	0.6258992805755397	24.42532177526623	1.1191959534551126						
PB.70308.19	Patient27	2	2	917	1439	2181.0250817884407	1389.854065323141	13.0	23.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	476.0	847.0	0.004201680672268907	0.0023612750885478157	0.0021810250817884407	0.001389854065323141	0.6107809847198642	0.3892190152801358	0.2215619694397284	7.2065084451818695	0.4243683779560626						
PB.70308.19	Patient28	5	2	1473	1202	3394.4331296673454	1663.8935108153078	8.0	17.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	851.0	786.0	0.005875440658049354	0.002544529262086514	0.0033944331296673455	0.0016638935108153079	0.6710585082626173	0.3289414917373828	0.34211701652523446	12.060183091366184	0.6202278092664161						
PB.70308.19	Patient29	2	3	1044	1857	1915.7088122605362	1615.5088852988692	17.0	19.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	569.0	1270.0	0.0035149384885764497	0.002362204724409449	0.0019157088122605363	0.0016155088852988692	0.5425065731814197	0.4574934268185802	0.08501314636283952	2.6799422020822403	0.24170869126711061						
PB.70308.19	Patient5	2	2	1596	1993	1253.1328320802004	1003.5122930255895	21.0	26.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	676.0	862.0	0.0029585798816568047	0.002320185614849188	0.0012531328320802004	0.0010035122930255895	0.5553078852047924	0.44469211479520754	0.11061577040958481	3.2959664313865233	0.266567002550869						
PB.70308.19	Patient6	2	1	1602	1714	1248.4394506866417	583.4305717619603	22.0	30.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	866.0	1080.0	0.0023094688221709007	0.000925925925925926	0.0012484394506866417	0.0005834305717619603	0.6815109343936382	0.3184890656063618	0.3630218687872764	11.277714049105214	0.5886529813665546						
PB.70308.19	Patient8	6	3	1359	1179	4415.0110375275935	2544.5292620865143	3.0	11.0	1930.5019305019305	1725.625539257981	2222.732069702248	2316.8778126739057	VTA1	726.0	648.0	0.008264462809917356	0.004629629629629629	0.004415011037527594	0.002544529262086514	0.6343825665859564	0.3656174334140436	0.26876513317191275	9.623852886708868	0.5219150291249721						
PB.70308.21	Patient1	552	446	1902	1717	290220.8201892745	259755.38730343623	8.0	23.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	1133.0	979.0	0.4872021182700794	0.45556690500510727	0.2902208201892745	0.2597553873034362	0.5276970462274425	0.4723029537725575	0.055394092454885024	2.9034295608882905	0.7615674242153754						
PB.70308.21	Patient11	295	324	1367	2226	215801.02414045355	145552.56064690027	24.0	31.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	810.0	640.0	0.36419753086419754	0.50625	0.21580102414045355	0.14555256064690028	0.597201835613299	0.40279816438670113	0.19440367122659785	10.06739830231858	1.906896294757383						
PB.70308.21	Patient13	496	545	2218	2495	223624.88728584308	218436.87374749497	21.0	25.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	1281.0	1283.0	0.3871975019516003	0.4247856586126267	0.2236248872858431	0.218436873747495	0.5058679736585007	0.49413202634149933	0.011735947317001338	0.6017914737569343	0.39359645087967654						
PB.70308.21	Patient16	290	249	1395	1271	207885.3046594982	195908.73328088122	27.0	28.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	641.0	567.0	0.45241809672386896	0.43915343915343913	0.2078853046594982	0.1959087332808812	0.5148300497943278	0.4851699502056723	0.02966009958865551	1.51226151459293	0.5391564974363334						
PB.70308.21	Patient18	281	380	988	1387	284412.95546558703	273972.602739726	10.0	19.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	483.0	699.0	0.5817805383022774	0.5436337625178826	0.28441295546558704	0.273972602739726	0.5093486951555634	0.49065130484443675	0.018697390311126605	0.9775436578533395	0.4536692736609925						
PB.70308.21	Patient19	418	502	1229	1548	340113.91375101707	324289.4056847545	3.0	8.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	725.0	912.0	0.576551724137931	0.5504385964912281	0.34011391375101707	0.3242894056847545	0.5119088117137202	0.48809118828627984	0.023817623427440315	1.2630685028375195	0.4993171345074823						
PB.70308.21	Patient2	585	487	1277	1085	458104.93343774474	448847.9262672811	1.0	1.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	1009.0	937.0	0.5797819623389494	0.5197438633938101	0.4581049334377447	0.4488479262672811	0.5051033562943251	0.4948966437056749	0.010206712588650246	0.553841359715249	0.38593049755967934						
PB.70308.21	Patient20	632	487	1888	1738	334745.76271186443	280207.1346375144	4.0	17.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	1110.0	862.0	0.5693693693693693	0.5649651972157773	0.3347457627118644	0.2802071346375144	0.5443437443009269	0.45565625569907314	0.08868748860185377	4.7087792694266435	1.0501950295615083						
PB.70308.21	Patient24	338	471	1059	1661	319169.0273843249	283564.11800120404	6.0	16.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	548.0	804.0	0.6167883211678832	0.585820895522388	0.31916902738432484	0.28356411800120407	0.5295362132111937	0.4704637867888063	0.059072426422387414	3.1200699747057747	0.7962024888599752						
PB.70308.21	Patient28	407	255	1473	1202	276306.85675492196	212146.42262895175	13.0	26.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	851.0	786.0	0.4782608695652174	0.3244274809160305	0.27630685675492195	0.21214642262895175	0.5656771454241243	0.43432285457587566	0.13135429084824862	6.890712101340892	1.3990283028730748						
PB.70308.21	Patient5	345	382	1596	1993	216165.4135338346	191670.84796788762	23.0	29.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	676.0	862.0	0.5103550295857988	0.4431554524361949	0.2161654135338346	0.1916708479678876	0.530029901553817	0.469970098446183	0.060059803107634036	3.0748001189262406	0.7889650378518877						
PB.70308.21	Patient7	359	322	1726	1705	207995.36500579375	188856.30498533722	26.0	30.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	856.0	889.0	0.41939252336448596	0.36220472440944884	0.20799536500579374	0.18885630498533723	0.5241136191021751	0.4758863808978248	0.04822723820435032	2.4602263281287367	0.6907109651326516						
PB.70308.21	Patient8	377	311	1359	1179	277409.86019131716	263782.866836302	12.0	22.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	726.0	648.0	0.5192837465564738	0.4799382716049383	0.27740986019131714	0.263782866836302	0.512589778718811	0.48741022128118905	0.025179557437621902	1.3139576466562937	0.5074529608512988						
PB.70308.21	Patient9	610	517	1722	1493	354239.25667828106	346282.6523777629	2.0	4.0	259541.9847328244	283564.11800120404	260829.56428435983	283440.7847834908	VTA1	1124.0	909.0	0.5427046263345195	0.5687568756875687	0.35423925667828104	0.3462826523777629	0.5056790545717833	0.49432094542821675	0.011358109143566553	0.6041661276066389	0.3939760951396915						
PB.70308.26	Patient11	5	4	1367	2226	3657.6444769568398	1796.9451931716083	19.0	22.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	810.0	640.0	0.006172839506172839	0.00625	0.0036576444769568397	0.0017969451931716084	0.6705627183998072	0.3294372816001928	0.3411254367996144	12.13295369614305	0.2361337203016094						
PB.70308.26	Patient14	5	5	1161	1708	4306.632213608958	2927.4004683840753	13.0	16.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	693.0	1194.0	0.007215007215007215	0.0041876046901172526	0.004306632213608958	0.002927400468384075	0.5953293830602998	0.40467061693970025	0.19065876612059957	6.722039636330951	0.0936985542033202						
PB.70308.26	Patient15	6	4	1376	2573	4360.46511627907	1554.6055188495918	12.0	24.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	613.0	1275.0	0.009787928221859706	0.003137254901960784	0.00436046511627907	0.001554605518849592	0.7371788749880623	0.2628211250119378	0.47435774997612457	17.98327947456896	0.3901358195343839						
PB.70308.26	Patient17	5	2	975	1227	5128.205128205128	1629.9918500407498	9.0	23.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	503.0	645.0	0.009940357852882704	0.0031007751937984496	0.005128205128205128	0.0016299918500407497	0.7588126159554731	0.2411873840445269	0.5176252319109462	20.372719423465615	0.453034670309109						
PB.70308.26	Patient18	4	3	988	1387	4048.582995951417	2162.9416005767844	18.0	20.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	483.0	699.0	0.008281573498964804	0.004291845493562232	0.004048582995951417	0.0021629416005767843	0.6517857142857143	0.3482142857142857	0.3035714285714286	10.834797802861274	0.2019614809651222						
PB.70308.26	Patient19	10	5	1229	1548	8136.696501220505	3229.9741602067184	3.0	14.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	725.0	912.0	0.013793103448275862	0.005482456140350877	0.008136696501220505	0.003229974160206718	0.7158381502890174	0.28416184971098263	0.4316763005780348	17.31191555359473	0.3724630510262691						
PB.70308.26	Patient20	9	2	1888	1738	4766.949152542373	1150.7479861910242	11.0	27.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	1110.0	862.0	0.008108108108108109	0.002320185614849188	0.004766949152542373	0.0011507479861910242	0.8055412503862396	0.19445874961376042	0.6110825007724792	25.04430933275215	0.5760081046155904						
PB.70308.26	Patient21	6	0	1417	1328	4234.297812279464	0.0	15.0	30.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	626.0	737.0	0.009584664536741214	0.0	0.004234297812279464	0.0	1.0	0.0	1.0	145.16437630484845	3.7380102177118584	1.0	1.0	1.0	1.0	1.0	
PB.70308.26	Patient22	5	6	1221	2106	4095.0040950040952	2849.002849002849	17.0	17.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	754.0	1319.0	0.006631299734748011	0.004548900682335102	0.004095004095004095	0.002849002849002849	0.5897177419354839	0.4102822580645161	0.17943548387096775	6.279230587305293	0.0820421908328058						
PB.70308.26	Patient24	2	2	1059	1661	1888.5741265344666	1204.0939193257075	28.0	25.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	548.0	804.0	0.0036496350364963502	0.0024875621890547263	0.0018885741265344666	0.0012040939193257074	0.6106617647058824	0.38933823529411765	0.22132352941176475	7.063191600628645	0.1026789290831214						
PB.70308.26	Patient25	5	7	1372	1946	3644.3148688046645	3597.1223021582737	20.0	11.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	664.0	856.0	0.007530120481927711	0.008177570093457943	0.0036443148688046646	0.0035971223021582736	0.503258508327299	0.496741491672701	0.006517016654598029	0.2224364432426374	-0.15711346856127495						
PB.70308.26	Patient27	8	7	917	1439	8724.100327153763	4864.489228630994	2.0	10.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	476.0	847.0	0.01680672268907563	0.008264462809917356	0.008724100327153763	0.004864489228630994	0.6420166192627293	0.35798338073727065	0.2840332385254587	11.03040662074948	0.20711062474345898						
PB.70308.26	Patient28	8	0	1473	1202	5431.093007467753	0.0	7.0	30.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	851.0	786.0	0.009400705052878966	0.0	0.005431093007467753	0.0	1.0	0.0	1.0	153.94420125468434	3.969127513462663						
PB.70308.26	Patient30	2	1	1658	1808	1206.2726176115802	553.0973451327434	30.0	28.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	705.0	1148.0	0.0028368794326241137	0.0008710801393728223	0.0012062726176115801	0.0005530973451327434	0.6856276071293136	0.3143723928706864	0.3712552142586272	11.503624378022314	0.21956745719593315						
PB.70308.26	Patient4	8	5	1554	1450	5148.005148005148	3448.2758620689656	8.0	12.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	920.0	891.0	0.008695652173913044	0.005611672278338945	0.005148005148005148	0.0034482758620689655	0.598864223025297	0.4011357769747032	0.19772844605059375	7.1269494449814825	0.10435727012681201						
PB.70308.26	Patient7	3	2	1726	1705	1738.1228273464658	1173.0205278592375	29.0	26.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	856.0	889.0	0.0035046728971962616	0.0022497187851518562	0.0017381228273464658	0.0011730205278592375	0.5970584802147777	0.4029415197852224	0.19411696042955529	6.102687051701381	0.07507127772846914						
PB.70308.26	Patient9	16	3	1722	1493	9291.521486643438	2009.3770931011384	1.0	21.0	4206.098843322818	2927.4004683840753	4173.6359825870595	3414.373282954469	VTA1	1124.0	909.0	0.014234875444839857	0.0033003300330033004	0.009291521486643438	0.0020093770931011385	0.8221931575686653	0.17780684243133477	0.6443863151373306	29.11383898859652	0.6831330979281317						
PB.70308.41	Patient1	4	0	1902	1717	2103.049421661409	0.0	6.0	26.0	783.0853563038371	575.3739930955121	1048.6489098809243	897.904102148596	VTA1	1133.0	979.0	0.00353045013239188	0.0	0.002103049421661409	0.0	1.0	0.0	1.0	121.86604795952765	2.341164942939801						
PB.70308.41	Patient15	5	1	1376	2573	3633.720930232558	388.65137971239795	1.0	20.0	783.0853563038371	575.3739930955121	1048.6489098809243	897.904102148596	VTA1	613.0	1275.0	0.008156606851549755	0.000784313725490196	0.003633720930232558	0.000388651379712398	0.9033775717997332	0.09662242820026684	0.8067551435994664	38.10503492898341	0.7105219140877279						
PB.70308.41	Patient16	1	0	1395	1271	716.8458781362007	0.0	19.0	26.0	783.0853563038371	575.3739930955121	1048.6489098809243	897.904102148596	VTA1	641.0	567.0	0.0015600624024961	0.0	0.0007168458781362007	0.0	1.0	0.0	1.0	90.03228591976931	1.721431486118566						
PB.70308.41	Patient18	1	0	988	1387	1012.1457489878543	0.0	12.0	26.0	783.0853563038371	575.3739930955121	1048.6489098809243	897.904102148596	VTA1	483.0	699.0	0.002070393374741201	0.0	0.0010121457489878543	0.0	1.0	0.0	1.0	99.70696754850943	1.909776296949775						
PB.70308.41	Patient19	1	1	1229	1548	813.6696501220504	645.9948320413437	15.0	12.0	783.0853563038371	575.3739930955121	1048.6489098809243	897.904102148596	VTA1	725.0	912.0	0.001379310344827586	0.0010964912280701754	0.0008136696501220504	0.0006459948320413437	0.5574360821029888	0.44256391789701116	0.11487216420597762	3.2155097349144413	0.00019504665831277573						
PB.70308.41	Patient2	1	0	1277	1085	783.0853563038371	0.0	16.0	26.0	783.0853563038371	575.3739930955121	1048.6489098809243	897.904102148596	VTA1	1009.0	937.0	0.0009910802775024777	0.0	0.0007830853563038371	0.0	1.0	0.0	1.0	92.46334543091521	1.7687588774805711						
